timestamp,temperature,humidity
2024-01-31 16:00:07,812,22
2024-01-31 16:00:17,812,22
2024-01-31 16:00:26,812,22
2024-01-31 16:00:36,811,17
2024-01-31 16:00:46,812,22
2024-01-31 16:00:56,812,24
2024-01-31 16:01:06,812,28
2024-01-31 16:01:16,810,26
2024-01-31 16:01:25,809,21
2024-01-31 16:01:34,812,24
2024-01-31 16:01:44,812,26
2024-01-31 16:01:54,811,22
2024-01-31 16:02:04,810,20
2024-01-31 16:02:14,812,20
2024-01-31 16:02:23,812,15
2024-01-31 16:02:33,812,20
2024-01-31 16:02:42,811,19
2024-01-31 16:02:52,810,19
2024-01-31 16:03:01,812,14
2024-01-31 16:03:11,812,13
2024-01-31 16:03:20,812,16
2024-01-31 16:03:30,812,17
2024-01-31 16:03:40,810,21
2024-01-31 16:03:49,812,24
2024-01-31 16:03:59,811,27
2024-01-31 16:04:08,811,22
2024-01-31 16:04:17,812,26
2024-01-31 16:04:26,812,24
2024-01-31 16:04:35,812,21
2024-01-31 16:04:44,812,21
2024-01-31 16:04:54,812,21
2024-01-31 16:05:04,812,25
2024-01-31 16:05:13,812,29
2024-01-31 16:05:22,812,34
2024-01-31 16:05:31,811,35
2024-01-31 16:05:41,811,33
2024-01-31 16:05:50,812,32
2024-01-31 16:05:59,812,37
2024-01-31 16:06:09,812,33
2024-01-31 16:06:18,812,34
2024-01-31 16:06:27,812,34
2024-01-31 16:06:37,811,38
2024-01-31 16:06:47,811,37
2024-01-31 16:06:56,812,34
2024-01-31 16:07:06,812,31
2024-01-31 16:07:15,812,28
2024-01-31 16:07:25,812,32
2024-01-31 16:07:35,812,32
2024-01-31 16:07:44,812,33
2024-01-31 16:07:53,812,30
2024-01-31 16:08:03,810,26
2024-01-31 16:08:13,812,24
2024-01-31 16:08:23,812,24
2024-01-31 16:08:32,812,25
2024-01-31 16:08:41,812,30
2024-01-31 16:08:51,812,28
2024-01-31 16:09:01,811,31
2024-01-31 16:09:10,812,28
2024-01-31 16:09:19,812,31
2024-01-31 16:09:29,812,28
2024-01-31 16:09:38,812,26
2024-01-31 16:09:48,812,25
2024-01-31 16:09:57,812,25
2024-01-31 16:10:07,811,30
2024-01-31 16:10:16,812,32
2024-01-31 16:10:25,812,31
2024-01-31 16:10:35,812,27
2024-01-31 16:10:45,812,32
2024-01-31 16:10:54,812,28
2024-01-31 16:11:03,812,25
2024-01-31 16:11:12,812,26
2024-01-31 16:11:21,812,21
2024-01-31 16:11:30,812,17
2024-01-31 16:11:39,810,22
2024-01-31 16:11:49,812,27
2024-01-31 16:11:59,812,22
2024-01-31 16:12:09,812,25
2024-01-31 16:12:19,811,21
2024-01-31 16:12:29,812,24
2024-01-31 16:12:39,812,24
2024-01-31 16:12:49,812,27
2024-01-31 16:12:58,812,28
2024-01-31 16:13:08,811,23
2024-01-31 16:13:17,809,28
2024-01-31 16:13:27,812,23
2024-01-31 16:13:37,810,26
2024-01-31 16:13:46,812,21
2024-01-31 16:13:55,812,20
2024-01-31 16:14:05,812,20
2024-01-31 16:14:15,810,23
2024-01-31 16:14:24,812,19
2024-01-31 16:14:34,812,23
2024-01-31 16:14:43,812,25
2024-01-31 16:14:52,811,20
2024-01-31 16:15:01,812,18
2024-01-31 16:15:11,812,15
2024-01-31 16:15:21,811,14
2024-01-31 16:15:31,812,12
2024-01-31 16:15:40,812,13
2024-01-31 16:15:50,812,11
2024-01-31 16:15:59,812,15
2024-01-31 16:16:08,812,12
2024-01-31 16:16:17,812,12
2024-01-31 16:16:26,810,12
2024-01-31 16:16:36,812,13
2024-01-31 16:16:46,812,11
2024-01-31 16:16:55,812,13
2024-01-31 16:17:05,812,17
2024-01-31 16:17:15,810,12
2024-01-31 16:17:25,809,16
2024-01-31 16:17:35,810,13
2024-01-31 16:17:44,812,15
2024-01-31 16:17:53,812,14
2024-01-31 16:18:02,812,17
2024-01-31 16:18:12,812,17
2024-01-31 16:18:22,812,16
2024-01-31 16:18:32,811,15
2024-01-31 16:18:42,810,19
2024-01-31 16:18:52,812,16
2024-01-31 16:19:02,812,21
2024-01-31 16:19:12,812,19
2024-01-31 16:19:22,812,22
2024-01-31 16:19:31,812,22
2024-01-31 16:19:40,812,17
2024-01-31 16:19:49,812,17
2024-01-31 16:19:58,812,16
2024-01-31 16:20:07,812,20
2024-01-31 16:20:16,810,24
2024-01-31 16:20:26,812,21
2024-01-31 16:20:36,812,19
2024-01-31 16:20:45,812,15
2024-01-31 16:20:54,812,14
2024-01-31 16:21:03,812,12
2024-01-31 16:21:12,812,11
2024-01-31 16:21:22,811,15
2024-01-31 16:21:32,812,16
2024-01-31 16:21:41,812,17
2024-01-31 16:21:51,812,17
2024-01-31 16:22:00,810,16
2024-01-31 16:22:10,812,18
2024-01-31 16:22:19,811,22
2024-01-31 16:22:29,812,24
2024-01-31 16:22:39,812,23
2024-01-31 16:22:48,812,18
2024-01-31 16:22:57,812,16
2024-01-31 16:23:06,810,21
2024-01-31 16:23:16,812,25
