timestamp,scanned_products
2024-02-01 08:00:27,23438
2024-02-01 08:00:59,23438
2024-02-01 08:01:28,23440
2024-02-01 08:01:59,23442
2024-02-01 08:02:29,23444
2024-02-01 08:03:01,23445
2024-02-01 08:03:33,23445
2024-02-01 08:04:01,23447
2024-02-01 08:04:31,23449
2024-02-01 08:04:59,23451
2024-02-01 08:05:30,23452
2024-02-01 08:06:01,23454
2024-02-01 08:06:31,23455
2024-02-01 08:07:00,23455
2024-02-01 08:07:28,23455
2024-02-01 08:07:57,23455
2024-02-01 08:08:26,23455
2024-02-01 08:08:56,23455
2024-02-01 08:09:23,23455
2024-02-01 08:09:51,23456
2024-02-01 08:10:22,23458
2024-02-01 08:10:53,23460
2024-02-01 08:11:25,23461
2024-02-01 08:11:52,23463
2024-02-01 08:12:22,23463
2024-02-01 08:12:52,23464
2024-02-01 08:13:23,23464
2024-02-01 08:13:53,23466
2024-02-01 08:14:20,23467
2024-02-01 08:14:52,23468
2024-02-01 08:15:23,23470
2024-02-01 08:15:51,23470
2024-02-01 08:16:23,23470
2024-02-01 08:16:55,23471
2024-02-01 08:17:22,23472
2024-02-01 08:17:49,23472
2024-02-01 08:18:16,23474
2024-02-01 08:18:44,23475
2024-02-01 08:19:11,23477
2024-02-01 08:19:43,23477
2024-02-01 08:20:15,23478
2024-02-01 08:20:43,23479
2024-02-01 08:21:11,23480
2024-02-01 08:21:39,23481
2024-02-01 08:22:07,23483
2024-02-01 08:22:39,23485
2024-02-01 08:23:06,23485
2024-02-01 08:23:33,23486
2024-02-01 08:24:03,23488
2024-02-01 08:24:34,23488
2024-02-01 08:25:02,23489
2024-02-01 08:25:34,23489
2024-02-01 08:26:01,23491
2024-02-01 08:26:33,23492
2024-02-01 08:27:00,23492
2024-02-01 08:27:30,23493
2024-02-01 08:27:57,23493
2024-02-01 08:28:28,23493
2024-02-01 08:28:59,23495
2024-02-01 08:29:28,23497
2024-02-01 08:30:00,23497
2024-02-01 08:30:32,23497
2024-02-01 08:31:01,23499
2024-02-01 08:31:33,23501
2024-02-01 08:32:00,23501
2024-02-01 08:32:28,23502
2024-02-01 08:32:58,23504
2024-02-01 08:33:27,23505
2024-02-01 08:33:56,23505
2024-02-01 08:34:28,23505
2024-02-01 08:34:59,23507
2024-02-01 08:35:27,23507
2024-02-01 08:35:54,23508
2024-02-01 08:36:25,23510
2024-02-01 08:36:52,23512
2024-02-01 08:37:20,23513
2024-02-01 08:37:47,23515
2024-02-01 08:38:16,23517
2024-02-01 08:38:44,23518
2024-02-01 08:39:16,23519
2024-02-01 08:39:47,23521
2024-02-01 08:40:16,23522
2024-02-01 08:40:43,23523
2024-02-01 08:41:14,23523
2024-02-01 08:41:42,23525
2024-02-01 08:42:11,23525
2024-02-01 08:42:41,23527
2024-02-01 08:43:11,23527
2024-02-01 08:43:42,23527
2024-02-01 08:44:11,23528
2024-02-01 08:44:39,23530
2024-02-01 08:45:08,23531
2024-02-01 08:45:38,23532
2024-02-01 08:46:07,23533
2024-02-01 08:46:36,23535
2024-02-01 08:47:04,23535
2024-02-01 08:47:32,23535
2024-02-01 08:48:03,23535
2024-02-01 08:48:32,23536
2024-02-01 08:49:01,23537
2024-02-01 08:49:31,23537
2024-02-01 08:49:59,23537
2024-02-01 08:50:28,23539
2024-02-01 08:50:59,23539
2024-02-01 08:51:29,23540
2024-02-01 08:52:01,23540
2024-02-01 08:52:33,23542
2024-02-01 08:53:03,23542
2024-02-01 08:53:32,23543
2024-02-01 08:54:04,23544
2024-02-01 08:54:31,23546
2024-02-01 08:55:00,23546
2024-02-01 08:55:31,23547
2024-02-01 08:55:59,23547
2024-02-01 08:56:31,23548
2024-02-01 08:57:00,23550
2024-02-01 08:57:30,23552
