timestamp,temperature,humidity
2024-02-01 00:00:06,812,58
2024-02-01 00:00:16,812,54
2024-02-01 00:00:25,812,49
2024-02-01 00:00:35,812,45
2024-02-01 00:00:44,812,46
2024-02-01 00:00:54,810,42
2024-02-01 00:01:04,809,47
2024-02-01 00:01:14,812,44
2024-02-01 00:01:23,812,47
2024-02-01 00:01:33,812,52
2024-02-01 00:01:43,812,53
2024-02-01 00:01:52,812,54
2024-02-01 00:02:01,810,54
2024-02-01 00:02:11,812,56
2024-02-01 00:02:21,810,55
2024-02-01 00:02:31,812,56
2024-02-01 00:02:41,812,61
2024-02-01 00:02:51,811,58
2024-02-01 00:03:00,810,56
2024-02-01 00:03:10,811,57
2024-02-01 00:03:20,812,59
2024-02-01 00:03:30,812,59
2024-02-01 00:03:39,812,54
2024-02-01 00:03:48,812,53
2024-02-01 00:03:58,812,57
2024-02-01 00:04:08,812,55
2024-02-01 00:04:18,812,56
2024-02-01 00:04:28,812,54
2024-02-01 00:04:37,812,53
2024-02-01 00:04:47,812,56
2024-02-01 00:04:57,812,61
2024-02-01 00:05:07,812,60
2024-02-01 00:05:16,810,55
2024-02-01 00:05:25,808,58
2024-02-01 00:05:35,811,54
2024-02-01 00:05:44,812,53
2024-02-01 00:05:53,812,58
2024-02-01 00:06:03,812,60
2024-02-01 00:06:12,812,62
2024-02-01 00:06:22,812,67
2024-02-01 00:06:31,812,68
2024-02-01 00:06:41,812,68
2024-02-01 00:06:51,810,65
2024-02-01 00:07:01,812,67
2024-02-01 00:07:10,812,66
2024-02-01 00:07:19,810,63
2024-02-01 00:07:28,810,67
2024-02-01 00:07:38,812,62
2024-02-01 00:07:48,811,62
2024-02-01 00:07:57,812,63
2024-02-01 00:08:06,812,66
2024-02-01 00:08:15,812,65
2024-02-01 00:08:25,812,67
2024-02-01 00:08:34,812,64
2024-02-01 00:08:43,812,62
2024-02-01 00:08:53,812,63
2024-02-01 00:09:02,812,65
2024-02-01 00:09:11,812,65
2024-02-01 00:09:20,812,60
2024-02-01 00:09:29,812,60
2024-02-01 00:09:38,811,56
2024-02-01 00:09:48,812,54
2024-02-01 00:09:58,812,51
2024-02-01 00:10:08,812,50
2024-02-01 00:10:18,811,52
2024-02-01 00:10:27,812,51
2024-02-01 00:10:36,812,54
2024-02-01 00:10:45,811,51
2024-02-01 00:10:55,812,53
2024-02-01 00:11:05,812,50
2024-02-01 00:11:15,812,48
2024-02-01 00:11:25,812,49
2024-02-01 00:11:35,812,47
2024-02-01 00:11:44,812,45
2024-02-01 00:11:54,812,42
2024-02-01 00:12:04,810,40
2024-02-01 00:12:13,812,42
2024-02-01 00:12:23,811,46
2024-02-01 00:12:33,812,49
2024-02-01 00:12:42,812,52
2024-02-01 00:12:52,812,48
2024-02-01 00:13:02,812,53
2024-02-01 00:13:12,812,51
2024-02-01 00:13:21,812,46
2024-02-01 00:13:31,812,41
2024-02-01 00:13:41,812,36
2024-02-01 00:13:51,812,38
2024-02-01 00:14:00,812,38
2024-02-01 00:14:09,812,41
2024-02-01 00:14:19,812,37
2024-02-01 00:14:29,812,32
2024-02-01 00:14:39,810,33
2024-02-01 00:14:49,811,38
2024-02-01 00:14:59,812,40
2024-02-01 00:15:09,812,38
2024-02-01 00:15:19,812,35
2024-02-01 00:15:28,812,36
2024-02-01 00:15:37,812,34
2024-02-01 00:15:47,812,32
2024-02-01 00:15:56,812,31
2024-02-01 00:16:05,812,30
2024-02-01 00:16:15,812,30
2024-02-01 00:16:25,812,31
2024-02-01 00:16:34,812,36
2024-02-01 00:16:43,812,39
2024-02-01 00:16:53,812,38
2024-02-01 00:17:03,810,37
2024-02-01 00:17:13,808,36
2024-02-01 00:17:22,808,36
2024-02-01 00:17:32,808,37
2024-02-01 00:17:42,811,32
2024-02-01 00:17:52,812,32
2024-02-01 00:18:02,812,36
2024-02-01 00:18:11,812,33
2024-02-01 00:18:21,812,38
2024-02-01 00:18:30,812,33
2024-02-01 00:18:39,810,32
2024-02-01 00:18:48,812,34
2024-02-01 00:18:58,812,38
2024-02-01 00:19:07,812,41
2024-02-01 00:19:17,812,40
2024-02-01 00:19:27,812,35
2024-02-01 00:19:37,812,33
2024-02-01 00:19:46,812,36
2024-02-01 00:19:55,812,40
2024-02-01 00:20:05,811,45
2024-02-01 00:20:14,812,48
2024-02-01 00:20:24,812,48
2024-02-01 00:20:33,811,53
2024-02-01 00:20:42,812,50
2024-02-01 00:20:51,812,55
2024-02-01 00:21:01,812,58
2024-02-01 00:21:11,812,54
2024-02-01 00:21:21,812,53
2024-02-01 00:21:31,812,50
2024-02-01 00:21:41,812,52
2024-02-01 00:21:51,812,50
2024-02-01 00:22:00,812,51
2024-02-01 00:22:10,812,46
2024-02-01 00:22:20,812,48
2024-02-01 00:22:30,812,53
2024-02-01 00:22:40,812,55
2024-02-01 00:22:49,811,52
2024-02-01 00:22:59,810,56
2024-02-01 00:23:08,812,59
2024-02-01 00:23:18,812,59
2024-02-01 00:23:28,812,63
2024-02-01 00:23:37,812,64
2024-02-01 00:23:46,812,68
2024-02-01 00:23:56,812,66
2024-02-01 00:24:05,812,71
2024-02-01 00:24:15,812,71
2024-02-01 00:24:25,812,70
2024-02-01 00:24:35,812,70
2024-02-01 00:24:44,812,68
2024-02-01 00:24:54,812,63
2024-02-01 00:25:04,812,59
2024-02-01 00:25:13,812,55
2024-02-01 00:25:22,812,54
2024-02-01 00:25:32,812,57
2024-02-01 00:25:41,810,54
2024-02-01 00:25:50,810,49
2024-02-01 00:25:59,812,50
2024-02-01 00:26:09,812,45
2024-02-01 00:26:19,810,41
2024-02-01 00:26:28,812,46
2024-02-01 00:26:38,812,46
2024-02-01 00:26:48,812,47
2024-02-01 00:26:57,812,44
2024-02-01 00:27:06,812,45
2024-02-01 00:27:16,812,49
2024-02-01 00:27:25,812,50
2024-02-01 00:27:34,812,50
2024-02-01 00:27:44,810,50
2024-02-01 00:27:54,812,50
2024-02-01 00:28:04,810,54
2024-02-01 00:28:14,812,51
2024-02-01 00:28:23,810,54
2024-02-01 00:28:32,812,51
2024-02-01 00:28:42,812,51
2024-02-01 00:28:52,812,53
2024-02-01 00:29:02,812,48
2024-02-01 00:29:12,812,46
2024-02-01 00:29:21,812,42
2024-02-01 00:29:31,812,42
2024-02-01 00:29:40,812,38
2024-02-01 00:29:49,812,43
2024-02-01 00:29:59,812,39
2024-02-01 00:30:09,811,39
2024-02-01 00:30:18,812,43
2024-02-01 00:30:27,812,43
2024-02-01 00:30:36,812,39
2024-02-01 00:30:46,812,35
2024-02-01 00:30:56,812,30
2024-02-01 00:31:05,812,33
2024-02-01 00:31:14,812,38
2024-02-01 00:31:24,810,33
2024-02-01 00:31:33,811,31
2024-02-01 00:31:42,812,33
2024-02-01 00:31:51,812,38
2024-02-01 00:32:00,812,39
2024-02-01 00:32:09,812,43
2024-02-01 00:32:19,812,43
2024-02-01 00:32:29,811,45
2024-02-01 00:32:38,812,42
2024-02-01 00:32:48,812,41
2024-02-01 00:32:57,812,46
2024-02-01 00:33:06,810,44
2024-02-01 00:33:15,812,41
2024-02-01 00:33:24,812,39
2024-02-01 00:33:34,812,44
2024-02-01 00:33:43,812,44
2024-02-01 00:33:53,812,42
2024-02-01 00:34:02,812,43
2024-02-01 00:34:11,811,45
2024-02-01 00:34:21,812,41
2024-02-01 00:34:31,810,44
2024-02-01 00:34:41,812,44
2024-02-01 00:34:51,811,42
2024-02-01 00:35:00,812,37
2024-02-01 00:35:10,812,33
2024-02-01 00:35:20,812,32
2024-02-01 00:35:30,812,30
2024-02-01 00:35:39,812,28
2024-02-01 00:35:48,812,26
2024-02-01 00:35:58,812,23
2024-02-01 00:36:07,812,18
2024-02-01 00:36:16,811,23
2024-02-01 00:36:26,812,19
