timestamp,products,width,length,height
2024-01-26 08:00:03,2137,18.634641133008216,58.35973955102739,10.20170286572609
2024-01-26 08:01:22,2137,20.562025751510877,58.75154783400358,9.64654831968464
2024-01-26 08:02:38,2138,21.74941170202392,62.297286595275786,10.427041107437542
2024-01-26 08:04:05,2138,18.249973173842818,62.145139575892046,10.238228588543627
2024-01-26 08:05:30,2139,18.824629307669067,57.22114756967619,10.159564192282804
2024-01-26 08:06:53,2140,19.949806289115028,62.704958362067885,10.534278996388245
2024-01-26 08:08:16,2140,19.688145804288535,58.79941302530584,9.433672202510257
2024-01-26 08:09:35,2140,19.45932829891132,60.45323292961612,9.22894354706889
2024-01-26 08:11:01,2141,18.65354143299483,60.92202068024569,10.539237790770873
2024-01-26 08:12:14,2142,21.396315933045845,57.58808661956225,9.272372279231185
2024-01-26 08:13:28,2144,19.72939708637207,57.73485004719978,10.795514110899072
2024-01-26 08:14:51,2144,19.525447437934737,62.5642964514837,9.937905727241922
2024-01-26 08:16:18,2145,21.072008658520534,60.85772417092743,10.235049676974034
2024-01-26 08:17:34,2146,18.140287861868593,59.36765637122415,9.78989829697516
2024-01-26 08:18:49,2147,20.115195890047513,61.048208265298335,9.520744740375932
2024-01-26 08:20:15,2148,19.8855933353838,62.45876490403289,9.538832235226636
2024-01-26 08:21:32,2150,19.495737727224657,59.8971562215417,9.913854686223846
2024-01-26 08:22:53,2150,18.64876915808071,62.14496981687963,9.462869975995307
2024-01-26 08:24:10,2150,18.154411264617487,58.850064807173595,10.518560258540909
2024-01-26 08:25:35,2152,19.154425067854973,61.46821233841231,9.511081144988122
2024-01-26 08:27:01,2152,20.00194786690752,60.52860640050018,9.46108423597651
2024-01-26 08:28:25,2154,18.92323972038612,59.83078164250348,9.076845062842482
2024-01-26 08:29:51,2155,18.13767577483568,58.99868153923611,9.120469710458627
2024-01-26 08:31:05,2155,19.18049941996865,60.17788478118575,9.77521705614491
2024-01-26 08:32:28,2157,20.914900251059237,60.60932864117956,10.862544492641584
2024-01-26 08:33:52,2159,21.68222847081041,59.05792603172104,10.907376407642685
2024-01-26 08:35:05,2160,19.1922973216992,62.154036453305764,9.239543220446391
2024-01-26 08:36:28,2161,18.034200262977784,61.51222062776563,10.07455838732947
2024-01-26 08:37:51,2162,21.27513230730205,57.314797391247936,9.462602666924617
2024-01-26 08:39:16,2162,18.989726015190897,61.79913150952743,10.611725434232955
2024-01-26 08:40:40,2164,18.422484528923018,62.93153047528547,9.377096498904374
2024-01-26 08:41:57,2164,20.09781183590946,57.98320755799193,10.786909759254517
2024-01-26 08:43:21,2164,21.423382766467782,58.09716497502393,10.486941148806288
2024-01-26 08:44:34,2164,21.893780015038576,60.36555595458118,10.600177892951116
2024-01-26 08:45:56,2164,19.50243149195513,62.216986354324455,10.635467149977384
2024-01-26 08:47:16,2166,21.817163878291296,60.179024459320665,10.455909783189535
2024-01-26 08:48:28,2167,19.019946265754207,58.71915756647147,9.864037157154804
2024-01-26 08:49:47,2169,18.278382967432705,59.859930396426975,10.329229935443458
2024-01-26 08:50:59,2170,20.423596980831306,61.14024135193168,10.080527527614878
2024-01-26 08:52:26,2172,18.75778998828012,59.30442074539434,10.818321501259955
2024-01-26 08:53:42,2173,18.10556906286444,60.130513521761046,10.278686969601178
2024-01-26 08:55:02,2175,19.284984591848314,57.46837877645744,9.846120479716122
2024-01-26 08:56:14,2176,21.90068361073476,59.44971265353637,9.433776182069867
2024-01-26 08:57:28,2176,21.314330912096562,60.6795519494913,10.425626497575864
2024-01-26 08:58:41,2178,20.822031691315683,60.25081046239975,9.755840374736227
2024-01-26 09:00:07,2179,20.623239130785002,60.04642286193429,9.561319726012394
2024-01-26 09:01:31,2181,21.749323384134186,57.976483538904525,10.531197534041741
2024-01-26 09:02:48,2181,21.805554300843337,62.61007362746215,9.600386150274616
2024-01-26 09:04:03,2181,21.75524598355256,62.86726246677502,9.065763260920267
2024-01-26 09:05:25,2181,18.05862808253324,60.991075404723674,10.054515999979234
2024-01-26 09:06:47,2181,21.441939787092515,61.900842555303285,10.741294738751556
2024-01-26 09:08:14,2183,19.61074297051593,57.53707454126699,10.551787226474858
2024-01-26 09:09:31,2185,20.85371031934447,61.82375720508563,9.437860613330274
2024-01-26 09:10:50,2185,20.172702527904654,58.942694684840916,9.921674511480571
2024-01-26 09:12:10,2186,18.243527184620095,61.98490185639598,9.817847858084665
2024-01-26 09:13:34,2186,19.20701121873192,59.59155336255395,9.223493773296642
2024-01-26 09:14:56,2187,20.778189541358756,60.063519502494245,9.65273052577465
2024-01-26 09:16:12,2188,18.435721921827408,59.18918054959677,9.709347248207218
2024-01-26 09:17:36,2190,20.705518535685506,60.51030269435774,10.17873130837819
2024-01-26 09:19:00,2190,20.129646355988935,61.84403717488609,10.197661886030069
2024-01-26 09:20:20,2190,18.819960584100297,58.50031732554616,9.175504096281294
2024-01-26 09:21:46,2192,20.901922739299497,62.27910850390456,9.466982871233325
2024-01-26 09:23:02,2193,18.56846900227214,60.561511234648265,9.602686467800655
2024-01-26 09:24:28,2193,19.863328422743276,59.61136876157118,10.674463333959915
2024-01-26 09:25:43,2195,19.200561573182803,62.89523589262555,9.83485104678337
2024-01-26 09:27:00,2196,20.230502995317597,62.47434944512489,10.961073909474806
2024-01-26 09:28:13,2198,19.388227691909414,62.686889235410455,9.170207405283483
2024-01-26 09:29:40,2198,21.34474565167616,60.98534578271953,9.48379929525945
2024-01-26 09:30:56,2199,20.355857488386537,57.31646045017665,10.176583485859366
2024-01-26 09:32:15,2201,21.564386344242134,60.75939328925556,9.838263132540519
2024-01-26 09:33:42,2201,19.001539765821562,58.6621806598702,10.234111657295651
2024-01-26 09:35:02,2202,20.477950900610544,62.667150818487926,10.422152989817308
2024-01-26 09:36:15,2203,19.410720247148994,61.38259252238477,9.081200404765982
2024-01-26 09:37:30,2205,19.36331353996312,62.018747261686116,9.198574045745655
2024-01-26 09:38:42,2205,21.175475742171823,60.47264174555863,9.260366339182099
2024-01-26 09:39:56,2206,20.681179111883864,59.72379134491289,9.887926551864716
2024-01-26 09:41:17,2208,21.691420970003765,61.62962722845867,9.296030065676867
2024-01-26 09:42:37,2210,19.395684541897577,59.87705170922513,10.071698313558237
2024-01-26 09:43:55,2211,18.03952112658588,57.001127148408145,9.838492357938756
2024-01-26 09:45:12,2212,21.320108137747276,57.15200424305833,9.856128149021702
2024-01-26 09:46:39,2212,20.24640951837228,58.19360202554441,9.516922034649626
2024-01-26 09:47:55,2213,18.95656759331718,58.76605214438362,9.187242360145499
2024-01-26 09:49:20,2214,18.492805413989984,57.98267579897406,10.806343576792088
2024-01-26 09:50:42,2214,18.823278747554564,62.42639599349503,9.578272391224434
2024-01-26 09:52:09,2214,19.32168137078856,58.47331348701556,9.115221963609493
2024-01-26 09:53:23,2215,20.42953795112294,59.678293898137554,9.867967170600819
2024-01-26 09:54:41,2216,19.473277154204496,60.36147329042526,9.96332746196633
2024-01-26 09:56:04,2217,21.646546185955494,57.17702732992321,9.72542204590992
2024-01-26 09:57:25,2217,19.894220969557615,57.374158172546544,10.170459208791293
2024-01-26 09:58:43,2219,21.620195393271135,60.60111316175495,10.326722218180784
2024-01-26 10:00:08,2221,18.254625589626066,62.42123019697702,9.828190270924237
2024-01-26 10:01:26,2222,18.757602743813276,58.26225419389568,10.242150438618344
2024-01-26 10:02:40,2222,19.430646129557925,59.85845069377913,10.400242523236543
2024-01-26 10:03:59,2222,19.695935256746772,60.70144199285504,9.37935432537155
2024-01-26 10:05:26,2223,19.24196796328294,60.25968206544223,10.227738832569221
2024-01-26 10:06:49,2223,18.045955447267048,59.72274363836661,10.299448041237776
2024-01-26 10:08:03,2224,21.937023011825588,58.89751581289243,9.905129703313614
2024-01-26 10:09:30,2224,19.81514716072977,58.72885815416587,9.522229741415714
2024-01-26 10:10:42,2226,19.7768359637086,62.65976329780669,9.353128409756028
2024-01-26 10:11:57,2228,18.161902071049813,58.28814482065176,10.238482819912129
2024-01-26 10:13:18,2230,18.683570110499637,59.49692876574195,9.358765367760281
2024-01-26 10:14:32,2231,19.70353482227747,60.105841516943194,9.213288450443272
2024-01-26 10:15:50,2231,18.546800144606372,62.965012295859594,9.222807736043542
2024-01-26 10:17:07,2233,20.259266037592866,60.265595235138214,10.213035663399404
2024-01-26 10:18:19,2235,20.914805275609037,58.93623888163537,10.35678024784734
2024-01-26 10:19:35,2236,21.38892761695508,62.968483690895965,10.078206945390823
2024-01-26 10:20:48,2236,19.49000772244831,59.925674799571986,9.868803889477793
2024-01-26 10:22:05,2238,19.11593949109601,60.74783031244033,9.940315918004748
2024-01-26 10:23:20,2240,21.377325475527805,62.415562682046975,10.389095641289428
2024-01-26 10:24:35,2242,19.192205637402488,57.05250275116658,9.957148922139552
2024-01-26 10:26:02,2242,19.68825866442402,62.08016553977653,10.543731750622563
2024-01-26 10:27:16,2244,20.68233013790639,60.120005324766545,9.420559072357742
2024-01-26 10:28:29,2245,20.86157859631533,57.35184517572269,9.560227699471348
2024-01-26 10:29:55,2245,20.49271766872579,61.280381513387496,10.382663538547835
2024-01-26 10:31:21,2247,19.25775461980344,60.20279633825811,9.19149357210221
2024-01-26 10:32:45,2248,19.34028438031345,61.82375670238457,9.682033875980682
2024-01-26 10:34:11,2248,21.384839962314647,59.93315024411642,9.05575642836798
2024-01-26 10:35:37,2250,18.97973333541277,61.88757870838355,9.915035996075968
2024-01-26 10:37:04,2252,20.591183072931095,60.22436317906295,10.868873970146579
2024-01-26 10:38:22,2253,20.783272039197954,62.07619225236721,9.197776642410437
2024-01-26 10:39:39,2255,21.028094706808513,60.94523836114039,9.905916171967203
2024-01-26 10:41:03,2257,20.127871390798834,60.5581147620445,10.848358486066939
2024-01-26 10:42:15,2257,19.815715784840783,58.77290877559168,10.70759700748479
2024-01-26 10:43:38,2258,18.116595297312315,62.0107979150372,9.521346887882148
2024-01-26 10:44:52,2259,21.302010745536975,58.0483060863026,10.897133618679149
2024-01-26 10:46:11,2261,18.089538944357024,57.679147268714395,10.372382000154804
2024-01-26 10:47:36,2261,20.08582913871779,60.79931683542449,10.811026120568325
2024-01-26 10:49:01,2263,19.601812749133067,57.15809484650924,10.102328363545787
2024-01-26 10:50:21,2264,20.56863403187711,59.644577033675446,9.857692426120778
2024-01-26 10:51:45,2264,19.731671263962497,57.52679468989711,10.80036402995553
2024-01-26 10:53:02,2265,18.761478755490142,58.62470864856827,9.053261448241198
2024-01-26 10:54:19,2266,21.589523359508764,60.37802602456914,9.482471864285277
2024-01-26 10:55:43,2267,21.982829975479333,62.92308586984474,9.28893356756297
2024-01-26 10:56:56,2268,19.452124172125604,62.44603397318972,9.44208143664015
2024-01-26 10:58:18,2270,21.453302780883075,57.39909817321167,9.656674608829675
2024-01-26 10:59:32,2270,18.50974259433042,61.248025267444945,9.740693542046815
2024-01-26 11:00:46,2271,19.33346550193104,57.37625047293894,9.55332379546018
2024-01-26 11:02:04,2273,19.384417219515157,61.89483686605237,10.92339502815065
2024-01-26 11:03:18,2275,20.648847646811692,60.69444592981522,9.511970589560898
2024-01-26 11:04:32,2276,20.3563857415979,58.06406928289572,9.17138506916822
2024-01-26 11:05:47,2278,20.003169568951307,62.501643307030676,9.854007523225714
2024-01-26 11:07:10,2278,19.85988010196975,59.67407919839886,9.487417941733176
2024-01-26 11:08:24,2279,19.056902972472955,58.887580404727906,10.811384053667405
2024-01-26 11:09:45,2281,21.316856879358674,60.66942763808426,10.987125687858118
2024-01-26 11:11:09,2283,20.81814982503207,62.90122460204335,10.382537393326048
2024-01-26 11:12:22,2285,20.672474515701538,62.139501101336606,9.33923700214915
2024-01-26 11:13:44,2286,21.789470379111318,59.88122602262482,9.974844766109813
2024-01-26 11:14:57,2286,21.33457758663522,57.974253837343035,10.52282037465055
2024-01-26 11:16:09,2287,21.75159852599283,60.80026418142709,10.278879690230308
2024-01-26 11:17:35,2288,19.606353415359337,58.52885868552521,9.178856665141193
2024-01-26 11:18:54,2290,18.14459902595896,57.307882218107544,10.367636587780193
2024-01-26 11:20:21,2292,18.58347561484452,62.18299187220689,10.853655665191457
2024-01-26 11:21:36,2292,19.68923024059368,59.0816700882906,10.092604391104015
2024-01-26 11:22:52,2293,18.190270187733084,58.084168073855196,9.670633692137876
2024-01-26 11:24:15,2295,21.06597707115543,58.08950671633907,10.201825616423971
2024-01-26 11:25:41,2297,19.461242308580825,57.12382416383027,10.908281220641426
2024-01-26 11:27:03,2299,18.394582871539804,58.949830676961916,9.38804952527078
2024-01-26 11:28:29,2299,20.50330603589132,58.064773875799794,10.594016064929864
2024-01-26 11:29:56,2301,21.212972682383665,59.66976670999736,10.09760120161138
2024-01-26 11:31:22,2302,18.079611355452037,57.541354609094455,9.96446691507525
2024-01-26 11:32:38,2303,18.055217134267473,59.740824174016886,10.684327855233336
2024-01-26 11:34:02,2305,20.4609189728824,60.300766380275,9.932427348025977
2024-01-26 11:35:14,2306,20.603744386998653,60.28691549871853,9.949911305107968
2024-01-26 11:36:41,2307,21.844111563372543,60.26355014206784,10.920599416451843
2024-01-26 11:37:59,2307,20.020395921330678,57.35703543669973,10.363075204847949
2024-01-26 11:39:21,2309,21.980270185138924,61.48150341798515,9.215333093246036
2024-01-26 11:40:48,2311,20.979210883183796,61.38831275833751,10.388529763552269
2024-01-26 11:42:14,2313,20.737193176680417,58.00608675492241,10.276681825719809
2024-01-26 11:43:35,2314,18.412335296699744,61.188097006705455,10.231611552369433
2024-01-26 11:44:55,2314,19.154074658822044,57.447772995812834,10.069833996556712
2024-01-26 11:46:22,2315,19.2504082208047,61.66692835690559,9.491419568498918
2024-01-26 11:47:42,2315,19.7438892708538,59.725901610700056,9.611352037154383
2024-01-26 11:49:09,2317,18.565925553173763,58.04001398621256,10.559634763006171
2024-01-26 11:50:21,2319,21.565189255771603,57.983028678524946,10.349797749722505
2024-01-26 11:51:43,2319,20.003165678866093,59.36557943018807,10.557259954510611
2024-01-26 11:52:56,2320,20.408029201106146,62.45901334320269,9.479846573782645
2024-01-26 11:54:19,2320,21.278351680526267,60.64406338776562,10.786474165231382
2024-01-26 11:55:44,2320,19.50367733329383,62.32179145967079,9.961106318323155
2024-01-26 11:57:06,2321,21.97444272015572,62.9671031209576,10.936261272626528
2024-01-26 11:58:30,2321,18.68278055081313,58.91870475728061,10.28706371031978
2024-01-26 11:59:51,2321,19.273194828154963,57.62454447483738,10.100326940185285
2024-01-26 12:01:18,2322,18.686499301740692,61.57109813549239,10.518176830557383
2024-01-26 12:02:34,2322,20.679082985450453,61.276248724188235,10.20754851234383
2024-01-26 12:03:49,2324,20.43951571561454,59.073175067108075,10.9897556683139
2024-01-26 12:05:15,2325,21.957466737122136,57.19602351891871,9.083851314219968
2024-01-26 12:06:38,2326,19.091936845387504,58.05806021694564,9.768743546501321
2024-01-26 12:08:03,2327,21.41791444396392,57.17061488440743,10.651003897099983
2024-01-26 12:09:20,2329,18.118782066899428,62.68512830235102,10.122937134274723
2024-01-26 12:10:40,2329,20.595016449629895,59.97195385564538,10.602357453229754
2024-01-26 12:11:54,2329,18.902453644786736,57.25833596906807,10.169620132610234
2024-01-26 12:13:13,2331,19.067247114722253,57.925189289757064,10.973020595046222
2024-01-26 12:14:29,2331,21.211434661989827,60.00751111720431,10.810124288158725
2024-01-26 12:15:42,2331,19.660776437910723,61.33127836031058,10.857312465962314
2024-01-26 12:17:05,2331,18.57904002881429,58.24077378015903,10.40835376916713
2024-01-26 12:18:22,2333,20.413382658922274,62.225905331989836,9.670447401944378
2024-01-26 12:19:45,2333,19.196714753894042,57.85297455407997,9.184481392079338
2024-01-26 12:21:09,2334,19.205018131163147,62.572168777566176,9.104511855115518
2024-01-26 12:22:32,2334,21.754585315651465,62.919915468160866,9.181518339883777
2024-01-26 12:23:44,2335,21.667565202855137,58.350554681864914,10.742860900795248
2024-01-26 12:25:04,2337,21.095231431295325,59.51723226418545,9.190296246699054
2024-01-26 12:26:25,2338,20.06481431469275,62.579855747916234,9.768661603430335
2024-01-26 12:27:51,2339,19.06559171051215,60.91101873728737,10.6207371654252
2024-01-26 12:29:10,2340,20.24198129567982,59.9035725890769,9.065392485641159
2024-01-26 12:30:33,2340,19.766026675094682,60.13887715909544,10.83103381918625
2024-01-26 12:31:47,2341,21.50910312417289,57.48895433297928,9.206998072606526
2024-01-26 12:33:05,2342,20.984610656357244,62.2754235274397,9.640534690237093
2024-01-26 12:34:19,2343,21.425046564639125,61.10811257661773,10.898403893513066
2024-01-26 12:35:45,2343,19.441823172693823,57.26749831437831,10.207125750881064
2024-01-26 12:37:09,2344,21.693062614289342,57.115134508263694,9.905282233470867
2024-01-26 12:38:24,2346,18.461881866525196,59.65948690278389,10.518241631106239
