timestamp,temperature,humidity
2024-01-26 08:00:01,812,77
2024-01-26 08:00:11,812,79
2024-01-26 08:00:20,810,75
2024-01-26 08:00:30,812,80
2024-01-26 08:00:40,812,79
2024-01-26 08:00:49,812,81
2024-01-26 08:00:58,812,79
2024-01-26 08:01:08,812,80
2024-01-26 08:01:17,812,84
2024-01-26 08:01:26,812,84
2024-01-26 08:01:35,812,81
2024-01-26 08:01:45,812,85
2024-01-26 08:01:54,812,83
2024-01-26 08:02:03,812,86
2024-01-26 08:02:12,811,90
2024-01-26 08:02:21,809,93
2024-01-26 08:02:30,808,93
2024-01-26 08:02:40,808,93
2024-01-26 08:02:49,808,91
2024-01-26 08:02:59,812,87
2024-01-26 08:03:08,812,82
2024-01-26 08:03:17,812,85
2024-01-26 08:03:26,812,86
2024-01-26 08:03:36,810,88
2024-01-26 08:03:46,812,90
2024-01-26 08:03:56,812,93
2024-01-26 08:04:06,811,90
2024-01-26 08:04:16,810,92
2024-01-26 08:04:26,812,89
2024-01-26 08:04:36,812,84
2024-01-26 08:04:46,812,80
2024-01-26 08:04:55,810,79
2024-01-26 08:05:04,810,75
2024-01-26 08:05:14,812,78
2024-01-26 08:05:24,812,73
2024-01-26 08:05:33,812,78
2024-01-26 08:05:43,812,73
2024-01-26 08:05:53,812,77
2024-01-26 08:06:03,812,79
2024-01-26 08:06:13,812,78
2024-01-26 08:06:22,812,77
2024-01-26 08:06:32,812,80
2024-01-26 08:06:42,811,85
2024-01-26 08:06:52,811,84
2024-01-26 08:07:02,809,87
2024-01-26 08:07:11,809,92
2024-01-26 08:07:20,807,93
2024-01-26 08:07:30,808,92
2024-01-26 08:07:39,806,87
2024-01-26 08:07:48,809,92
2024-01-26 08:07:58,812,87
2024-01-26 08:08:07,812,83
2024-01-26 08:08:16,812,87
2024-01-26 08:08:26,812,86
2024-01-26 08:08:35,811,87
2024-01-26 08:08:45,812,82
2024-01-26 08:08:54,812,78
2024-01-26 08:09:03,812,78
2024-01-26 08:09:12,810,76
2024-01-26 08:09:22,810,77
2024-01-26 08:09:32,812,82
