timestamp,scanned_products
2024-01-28 00:00:05,10668
2024-01-28 00:00:36,10669
2024-01-28 00:01:07,10670
2024-01-28 00:01:34,10672
2024-01-28 00:02:05,10674
2024-01-28 00:02:34,10674
2024-01-28 00:03:02,10674
2024-01-28 00:03:32,10674
2024-01-28 00:04:03,10675
2024-01-28 00:04:31,10675
2024-01-28 00:04:59,10677
2024-01-28 00:05:29,10677
2024-01-28 00:06:01,10679
2024-01-28 00:06:29,10681
2024-01-28 00:07:00,10683
2024-01-28 00:07:29,10685
2024-01-28 00:07:57,10686
2024-01-28 00:08:27,10688
2024-01-28 00:08:55,10690
2024-01-28 00:09:22,10692
2024-01-28 00:09:49,10694
2024-01-28 00:10:16,10696
2024-01-28 00:10:48,10696
2024-01-28 00:11:18,10697
2024-01-28 00:11:49,10698
2024-01-28 00:12:18,10698
2024-01-28 00:12:49,10698
2024-01-28 00:13:20,10700
2024-01-28 00:13:52,10702
2024-01-28 00:14:19,10704
2024-01-28 00:14:51,10705
2024-01-28 00:15:22,10705
2024-01-28 00:15:51,10706
2024-01-28 00:16:18,10707
2024-01-28 00:16:45,10708
2024-01-28 00:17:17,10708
2024-01-28 00:17:49,10710
2024-01-28 00:18:21,10711
2024-01-28 00:18:50,10712
2024-01-28 00:19:18,10712
2024-01-28 00:19:49,10713
2024-01-28 00:20:16,10715
2024-01-28 00:20:45,10715
2024-01-28 00:21:14,10716
2024-01-28 00:21:42,10716
2024-01-28 00:22:11,10716
2024-01-28 00:22:39,10718
2024-01-28 00:23:11,10718
2024-01-28 00:23:40,10719
2024-01-28 00:24:07,10719
2024-01-28 00:24:38,10719
2024-01-28 00:25:08,10720
2024-01-28 00:25:38,10722
2024-01-28 00:26:09,10724
2024-01-28 00:26:38,10724
2024-01-28 00:27:09,10725
2024-01-28 00:27:36,10726
2024-01-28 00:28:04,10726
2024-01-28 00:28:31,10726
2024-01-28 00:28:59,10728
2024-01-28 00:29:27,10730
2024-01-28 00:29:58,10731
2024-01-28 00:30:29,10732
2024-01-28 00:31:00,10734
2024-01-28 00:31:32,10734
2024-01-28 00:32:03,10734
2024-01-28 00:32:30,10735
2024-01-28 00:33:01,10737
2024-01-28 00:33:29,10739
2024-01-28 00:33:58,10741
2024-01-28 00:34:26,10743
2024-01-28 00:34:54,10745
2024-01-28 00:35:21,10747
2024-01-28 00:35:53,10748
2024-01-28 00:36:25,10748
2024-01-28 00:36:55,10748
2024-01-28 00:37:23,10749
2024-01-28 00:37:52,10749
2024-01-28 00:38:20,10751
