timestamp,scanned_products
2024-02-01 16:00:13,24405
2024-02-01 16:00:42,24406
2024-02-01 16:01:11,24408
2024-02-01 16:01:42,24410
2024-02-01 16:02:10,24410
2024-02-01 16:02:39,24411
2024-02-01 16:03:11,24413
2024-02-01 16:03:41,24415
2024-02-01 16:04:09,24416
2024-02-01 16:04:41,24417
2024-02-01 16:05:08,24419
2024-02-01 16:05:40,24419
2024-02-01 16:06:12,24420
2024-02-01 16:06:40,24422
2024-02-01 16:07:09,24424
2024-02-01 16:07:39,24426
2024-02-01 16:08:08,24426
2024-02-01 16:08:36,24428
2024-02-01 16:09:06,24428
2024-02-01 16:09:33,24429
2024-02-01 16:10:00,24431
2024-02-01 16:10:29,24433
2024-02-01 16:11:00,24435
2024-02-01 16:11:30,24435
2024-02-01 16:11:58,24436
2024-02-01 16:12:29,24438
2024-02-01 16:12:59,24440
2024-02-01 16:13:30,24442
2024-02-01 16:14:01,24444
2024-02-01 16:14:29,24445
2024-02-01 16:14:57,24445
2024-02-01 16:15:28,24446
2024-02-01 16:15:55,24448
2024-02-01 16:16:23,24449
2024-02-01 16:16:53,24449
2024-02-01 16:17:24,24450
2024-02-01 16:17:55,24450
2024-02-01 16:18:26,24452
2024-02-01 16:18:58,24454
2024-02-01 16:19:29,24455
2024-02-01 16:19:59,24455
2024-02-01 16:20:26,24457
2024-02-01 16:20:54,24458
2024-02-01 16:21:22,24460
2024-02-01 16:21:53,24460
2024-02-01 16:22:25,24461
2024-02-01 16:22:56,24463
2024-02-01 16:23:24,24463
2024-02-01 16:23:56,24464
2024-02-01 16:24:23,24464
2024-02-01 16:24:52,24465
2024-02-01 16:25:20,24465
2024-02-01 16:25:49,24466
2024-02-01 16:26:17,24468
2024-02-01 16:26:47,24468
2024-02-01 16:27:15,24468
2024-02-01 16:27:47,24468
2024-02-01 16:28:18,24469
2024-02-01 16:28:46,24469
2024-02-01 16:29:18,24471
2024-02-01 16:29:50,24473
2024-02-01 16:30:18,24475
2024-02-01 16:30:47,24476
2024-02-01 16:31:17,24476
2024-02-01 16:31:46,24476
2024-02-01 16:32:15,24478
2024-02-01 16:32:45,24479
2024-02-01 16:33:13,24481
2024-02-01 16:33:44,24482
2024-02-01 16:34:14,24482
2024-02-01 16:34:42,24484
2024-02-01 16:35:09,24486
2024-02-01 16:35:36,24486
2024-02-01 16:36:08,24487
2024-02-01 16:36:36,24487
2024-02-01 16:37:03,24487
2024-02-01 16:37:33,24489
2024-02-01 16:38:03,24491
2024-02-01 16:38:35,24492
2024-02-01 16:39:05,24492
2024-02-01 16:39:37,24494
2024-02-01 16:40:08,24495
2024-02-01 16:40:40,24495
2024-02-01 16:41:07,24496
2024-02-01 16:41:35,24497
2024-02-01 16:42:05,24498
2024-02-01 16:42:35,24498
2024-02-01 16:43:05,24500
2024-02-01 16:43:37,24501
2024-02-01 16:44:04,24502
2024-02-01 16:44:36,24504
2024-02-01 16:45:04,24504
2024-02-01 16:45:34,24505
2024-02-01 16:46:01,24505
2024-02-01 16:46:29,24505
2024-02-01 16:46:59,24505
2024-02-01 16:47:27,24506
2024-02-01 16:47:57,24507
2024-02-01 16:48:29,24508
2024-02-01 16:48:57,24508
2024-02-01 16:49:24,24509
2024-02-01 16:49:56,24511
2024-02-01 16:50:27,24512
2024-02-01 16:50:55,24513
2024-02-01 16:51:22,24515
2024-02-01 16:51:51,24516
2024-02-01 16:52:20,24516
2024-02-01 16:52:49,24518
2024-02-01 16:53:20,24519
2024-02-01 16:53:52,24521
2024-02-01 16:54:20,24523
2024-02-01 16:54:51,24523
2024-02-01 16:55:19,24524
2024-02-01 16:55:51,24525
