timestamp,temperature,humidity
2024-01-29 00:00:03,812,53
2024-01-29 00:00:13,812,48
2024-01-29 00:00:22,812,53
2024-01-29 00:00:31,812,54
2024-01-29 00:00:41,811,53
2024-01-29 00:00:51,812,50
2024-01-29 00:01:01,812,51
2024-01-29 00:01:11,811,50
2024-01-29 00:01:20,812,50
2024-01-29 00:01:30,812,47
2024-01-29 00:01:39,812,45
2024-01-29 00:01:48,812,44
2024-01-29 00:01:58,812,44
2024-01-29 00:02:08,811,47
2024-01-29 00:02:17,812,48
2024-01-29 00:02:26,812,47
2024-01-29 00:02:36,810,46
2024-01-29 00:02:45,811,43
2024-01-29 00:02:55,812,41
2024-01-29 00:03:04,810,43
2024-01-29 00:03:13,812,42
2024-01-29 00:03:22,812,47
2024-01-29 00:03:32,810,42
2024-01-29 00:03:42,812,42
2024-01-29 00:03:51,812,37
2024-01-29 00:04:00,812,37
2024-01-29 00:04:09,812,33
2024-01-29 00:04:18,812,36
2024-01-29 00:04:27,812,31
2024-01-29 00:04:37,812,32
2024-01-29 00:04:46,812,37
2024-01-29 00:04:55,812,37
2024-01-29 00:05:05,812,36
2024-01-29 00:05:14,812,34
2024-01-29 00:05:23,812,31
2024-01-29 00:05:33,812,27
2024-01-29 00:05:42,812,30
2024-01-29 00:05:52,812,34
2024-01-29 00:06:02,811,37
2024-01-29 00:06:11,812,37
2024-01-29 00:06:21,812,41
2024-01-29 00:06:30,812,39
2024-01-29 00:06:40,812,42
2024-01-29 00:06:50,812,45
2024-01-29 00:07:00,810,45
2024-01-29 00:07:10,809,43
2024-01-29 00:07:19,812,39
2024-01-29 00:07:28,812,43
2024-01-29 00:07:37,812,44
2024-01-29 00:07:46,811,49
2024-01-29 00:07:56,809,44
2024-01-29 00:08:05,807,43
2024-01-29 00:08:15,805,38
2024-01-29 00:08:25,808,36
2024-01-29 00:08:35,812,33
2024-01-29 00:08:45,812,31
2024-01-29 00:08:54,811,36
2024-01-29 00:09:03,812,37
2024-01-29 00:09:13,812,34
2024-01-29 00:09:22,812,35
2024-01-29 00:09:31,811,32
2024-01-29 00:09:41,810,36
2024-01-29 00:09:50,812,39
2024-01-29 00:09:59,811,41
2024-01-29 00:10:08,812,44
2024-01-29 00:10:17,812,42
