timestamp,scanned_products
2024-01-31 08:00:27,20413
2024-01-31 08:00:54,20413
2024-01-31 08:01:23,20413
2024-01-31 08:01:52,20413
2024-01-31 08:02:22,20415
2024-01-31 08:02:50,20416
2024-01-31 08:03:20,20416
2024-01-31 08:03:50,20417
2024-01-31 08:04:21,20419
2024-01-31 08:04:48,20419
2024-01-31 08:05:16,20419
2024-01-31 08:05:45,20420
2024-01-31 08:06:12,20420
2024-01-31 08:06:44,20422
2024-01-31 08:07:11,20423
2024-01-31 08:07:43,20423
2024-01-31 08:08:12,20425
2024-01-31 08:08:41,20425
2024-01-31 08:09:08,20425
2024-01-31 08:09:35,20427
2024-01-31 08:10:07,20427
2024-01-31 08:10:37,20429
2024-01-31 08:11:04,20429
2024-01-31 08:11:33,20430
2024-01-31 08:12:01,20432
2024-01-31 08:12:32,20432
2024-01-31 08:12:59,20433
2024-01-31 08:13:27,20434
2024-01-31 08:13:54,20434
2024-01-31 08:14:24,20435
2024-01-31 08:14:56,20436
2024-01-31 08:15:24,20438
2024-01-31 08:15:53,20439
2024-01-31 08:16:23,20440
2024-01-31 08:16:55,20442
2024-01-31 08:17:27,20442
2024-01-31 08:17:57,20443
2024-01-31 08:18:24,20445
2024-01-31 08:18:51,20447
2024-01-31 08:19:23,20447
2024-01-31 08:19:53,20448
2024-01-31 08:20:20,20449
2024-01-31 08:20:49,20451
2024-01-31 08:21:16,20453
2024-01-31 08:21:48,20454
2024-01-31 08:22:19,20456
2024-01-31 08:22:49,20457
2024-01-31 08:23:20,20458
2024-01-31 08:23:52,20459
2024-01-31 08:24:19,20460
2024-01-31 08:24:49,20462
2024-01-31 08:25:20,20463
2024-01-31 08:25:49,20463
2024-01-31 08:26:20,20463
2024-01-31 08:26:48,20465
2024-01-31 08:27:17,20465
2024-01-31 08:27:45,20465
2024-01-31 08:28:14,20466
2024-01-31 08:28:43,20466
2024-01-31 08:29:11,20467
2024-01-31 08:29:38,20469
2024-01-31 08:30:10,20469
2024-01-31 08:30:41,20471
2024-01-31 08:31:11,20473
2024-01-31 08:31:42,20474
2024-01-31 08:32:09,20474
2024-01-31 08:32:38,20475
2024-01-31 08:33:07,20476
2024-01-31 08:33:39,20478
2024-01-31 08:34:06,20479
2024-01-31 08:34:35,20479
2024-01-31 08:35:07,20479
2024-01-31 08:35:34,20480
2024-01-31 08:36:04,20482
2024-01-31 08:36:34,20483
2024-01-31 08:37:02,20485
2024-01-31 08:37:30,20486
2024-01-31 08:38:00,20486
2024-01-31 08:38:29,20486
2024-01-31 08:38:57,20488
2024-01-31 08:39:24,20490
2024-01-31 08:39:53,20491
2024-01-31 08:40:24,20493
2024-01-31 08:40:52,20495
2024-01-31 08:41:19,20496
2024-01-31 08:41:49,20498
2024-01-31 08:42:21,20499
2024-01-31 08:42:49,20501
2024-01-31 08:43:20,20502
2024-01-31 08:43:52,20502
2024-01-31 08:44:19,20504
2024-01-31 08:44:51,20506
2024-01-31 08:45:19,20507
2024-01-31 08:45:47,20507
2024-01-31 08:46:18,20507
2024-01-31 08:46:47,20508
2024-01-31 08:47:14,20509
2024-01-31 08:47:45,20510
2024-01-31 08:48:14,20510
2024-01-31 08:48:43,20510
2024-01-31 08:49:12,20512
2024-01-31 08:49:39,20513
2024-01-31 08:50:07,20514
2024-01-31 08:50:36,20516
2024-01-31 08:51:06,20516
2024-01-31 08:51:33,20517
2024-01-31 08:52:02,20518
2024-01-31 08:52:34,20519
2024-01-31 08:53:05,20519
2024-01-31 08:53:34,20519
2024-01-31 08:54:01,20519
2024-01-31 08:54:29,20519
2024-01-31 08:54:59,20519
2024-01-31 08:55:26,20520
2024-01-31 08:55:56,20522
2024-01-31 08:56:28,20523
2024-01-31 08:57:00,20524
2024-01-31 08:57:32,20524
2024-01-31 08:58:04,20526
2024-01-31 08:58:35,20526
2024-01-31 08:59:06,20527
2024-01-31 08:59:34,20528
2024-01-31 09:00:06,20528
2024-01-31 09:00:33,20528
2024-01-31 09:01:05,20529
2024-01-31 09:01:35,20530
2024-01-31 09:02:05,20532
2024-01-31 09:02:32,20532
2024-01-31 09:03:03,20533
2024-01-31 09:03:35,20534
2024-01-31 09:04:03,20536
2024-01-31 09:04:32,20537
2024-01-31 09:04:59,20539
2024-01-31 09:05:27,20539
2024-01-31 09:05:54,20541
