timestamp,temperature,humidity
2024-01-30 16:00:06,812,62
2024-01-30 16:00:16,812,57
2024-01-30 16:00:26,812,57
2024-01-30 16:00:35,812,59
2024-01-30 16:00:45,812,63
2024-01-30 16:00:54,812,62
2024-01-30 16:01:04,812,67
2024-01-30 16:01:13,812,65
2024-01-30 16:01:22,812,62
2024-01-30 16:01:31,812,66
2024-01-30 16:01:40,812,66
2024-01-30 16:01:49,811,68
2024-01-30 16:01:58,812,73
2024-01-30 16:02:07,812,77
2024-01-30 16:02:17,812,72
2024-01-30 16:02:26,812,74
2024-01-30 16:02:35,812,76
2024-01-30 16:02:44,812,76
2024-01-30 16:02:54,812,79
2024-01-30 16:03:04,812,83
2024-01-30 16:03:13,812,85
2024-01-30 16:03:23,812,86
2024-01-30 16:03:33,812,85
2024-01-30 16:03:42,812,84
2024-01-30 16:03:51,812,87
2024-01-30 16:04:01,812,86
2024-01-30 16:04:10,812,83
2024-01-30 16:04:20,812,80
2024-01-30 16:04:30,810,81
2024-01-30 16:04:40,812,76
2024-01-30 16:04:50,810,73
2024-01-30 16:04:59,812,70
2024-01-30 16:05:08,812,75
2024-01-30 16:05:18,811,79
2024-01-30 16:05:27,812,84
2024-01-30 16:05:37,812,83
2024-01-30 16:05:47,812,83
2024-01-30 16:05:57,812,87
2024-01-30 16:06:06,812,86
2024-01-30 16:06:15,811,86
2024-01-30 16:06:25,812,86
2024-01-30 16:06:34,812,89
2024-01-30 16:06:44,812,91
2024-01-30 16:06:54,810,87
2024-01-30 16:07:04,812,83
2024-01-30 16:07:13,812,79
2024-01-30 16:07:22,812,79
2024-01-30 16:07:31,812,83
2024-01-30 16:07:41,812,81
2024-01-30 16:07:50,812,76
2024-01-30 16:08:00,810,74
2024-01-30 16:08:09,812,72
2024-01-30 16:08:19,812,76
2024-01-30 16:08:29,812,71
2024-01-30 16:08:39,812,72
2024-01-30 16:08:49,812,70
2024-01-30 16:08:58,812,65
2024-01-30 16:09:07,810,68
2024-01-30 16:09:17,810,64
2024-01-30 16:09:27,812,67
2024-01-30 16:09:36,812,70
2024-01-30 16:09:46,811,66
2024-01-30 16:09:55,812,68
2024-01-30 16:10:04,811,69
2024-01-30 16:10:13,812,68
2024-01-30 16:10:22,811,73
2024-01-30 16:10:32,812,75
2024-01-30 16:10:42,810,73
2024-01-30 16:10:52,812,76
2024-01-30 16:11:01,812,71
2024-01-30 16:11:11,812,67
2024-01-30 16:11:20,812,63
2024-01-30 16:11:29,812,60
2024-01-30 16:11:39,812,58
2024-01-30 16:11:48,812,54
2024-01-30 16:11:58,812,55
2024-01-30 16:12:08,812,56
2024-01-30 16:12:17,810,59
2024-01-30 16:12:27,812,59
2024-01-30 16:12:37,812,55
2024-01-30 16:12:46,812,51
2024-01-30 16:12:55,812,46
2024-01-30 16:13:05,812,49
2024-01-30 16:13:14,812,48
2024-01-30 16:13:24,812,45
2024-01-30 16:13:33,812,40
2024-01-30 16:13:42,812,37
2024-01-30 16:13:52,812,32
2024-01-30 16:14:02,812,32
2024-01-30 16:14:11,812,28
2024-01-30 16:14:21,812,29
2024-01-30 16:14:30,812,31
2024-01-30 16:14:39,812,32
2024-01-30 16:14:48,810,35
2024-01-30 16:14:58,811,38
2024-01-30 16:15:08,812,40
2024-01-30 16:15:17,812,40
2024-01-30 16:15:26,812,39
2024-01-30 16:15:35,812,38
2024-01-30 16:15:44,812,40
2024-01-30 16:15:54,810,35
2024-01-30 16:16:04,812,40
2024-01-30 16:16:14,812,35
2024-01-30 16:16:23,812,32
2024-01-30 16:16:33,812,27
2024-01-30 16:16:43,812,29
2024-01-30 16:16:52,811,34
2024-01-30 16:17:02,812,30
2024-01-30 16:17:11,811,33
2024-01-30 16:17:20,812,31
2024-01-30 16:17:30,812,32
2024-01-30 16:17:39,812,27
2024-01-30 16:17:49,811,24
2024-01-30 16:17:59,812,25
2024-01-30 16:18:09,811,26
2024-01-30 16:18:19,812,26
2024-01-30 16:18:28,812,25
2024-01-30 16:18:38,812,28
2024-01-30 16:18:48,812,23
2024-01-30 16:18:58,812,28
2024-01-30 16:19:07,812,33
2024-01-30 16:19:16,812,28
2024-01-30 16:19:26,812,27
2024-01-30 16:19:35,810,22
2024-01-30 16:19:44,811,18
2024-01-30 16:19:54,812,15
2024-01-30 16:20:03,812,18
2024-01-30 16:20:12,812,23
2024-01-30 16:20:22,812,25
2024-01-30 16:20:32,812,22
2024-01-30 16:20:41,812,20
