timestamp,scanned_products
2024-01-30 00:00:02,16574
2024-01-30 00:00:31,16574
2024-01-30 00:01:01,16574
2024-01-30 00:01:30,16574
2024-01-30 00:02:01,16576
2024-01-30 00:02:29,16577
2024-01-30 00:03:00,16578
2024-01-30 00:03:28,16578
2024-01-30 00:03:58,16579
2024-01-30 00:04:27,16579
2024-01-30 00:04:58,16580
2024-01-30 00:05:26,16581
2024-01-30 00:05:55,16581
2024-01-30 00:06:25,16582
2024-01-30 00:06:56,16584
2024-01-30 00:07:28,16585
2024-01-30 00:07:55,16585
2024-01-30 00:08:24,16587
2024-01-30 00:08:55,16588
2024-01-30 00:09:23,16588
2024-01-30 00:09:51,16589
2024-01-30 00:10:21,16591
2024-01-30 00:10:50,16592
2024-01-30 00:11:19,16593
2024-01-30 00:11:47,16593
2024-01-30 00:12:17,16595
2024-01-30 00:12:46,16596
2024-01-30 00:13:18,16596
2024-01-30 00:13:48,16597
2024-01-30 00:14:18,16598
2024-01-30 00:14:45,16600
2024-01-30 00:15:12,16601
2024-01-30 00:15:39,16601
2024-01-30 00:16:06,16602
2024-01-30 00:16:36,16603
2024-01-30 00:17:03,16603
2024-01-30 00:17:33,16604
2024-01-30 00:18:00,16606
2024-01-30 00:18:28,16606
2024-01-30 00:18:56,16607
2024-01-30 00:19:27,16607
2024-01-30 00:19:57,16608
2024-01-30 00:20:29,16610
2024-01-30 00:21:01,16611
2024-01-30 00:21:32,16612
2024-01-30 00:22:02,16614
2024-01-30 00:22:34,16616
2024-01-30 00:23:03,16617
2024-01-30 00:23:30,16617
2024-01-30 00:23:57,16619
2024-01-30 00:24:28,16621
2024-01-30 00:24:56,16623
2024-01-30 00:25:24,16623
2024-01-30 00:25:56,16624
2024-01-30 00:26:27,16625
2024-01-30 00:26:55,16627
2024-01-30 00:27:24,16629
2024-01-30 00:27:56,16629
2024-01-30 00:28:25,16629
2024-01-30 00:28:56,16631
2024-01-30 00:29:23,16631
2024-01-30 00:29:52,16631
2024-01-30 00:30:21,16633
2024-01-30 00:30:50,16633
2024-01-30 00:31:20,16633
2024-01-30 00:31:50,16635
2024-01-30 00:32:20,16635
2024-01-30 00:32:47,16637
2024-01-30 00:33:15,16637
2024-01-30 00:33:42,16639
2024-01-30 00:34:10,16639
2024-01-30 00:34:41,16641
2024-01-30 00:35:08,16643
2024-01-30 00:35:39,16645
2024-01-30 00:36:08,16646
2024-01-30 00:36:35,16648
2024-01-30 00:37:06,16649
2024-01-30 00:37:38,16650
2024-01-30 00:38:06,16651
2024-01-30 00:38:37,16651
2024-01-30 00:39:06,16653
2024-01-30 00:39:33,16654
2024-01-30 00:40:01,16656
2024-01-30 00:40:32,16658
2024-01-30 00:41:04,16658
2024-01-30 00:41:36,16659
2024-01-30 00:42:03,16661
2024-01-30 00:42:30,16662
2024-01-30 00:42:58,16663
2024-01-30 00:43:30,16663
2024-01-30 00:43:58,16664
2024-01-30 00:44:29,16665
2024-01-30 00:44:58,16666
2024-01-30 00:45:27,16667
2024-01-30 00:45:56,16669
2024-01-30 00:46:27,16671
2024-01-30 00:46:54,16672
2024-01-30 00:47:21,16674
2024-01-30 00:47:52,16675
2024-01-30 00:48:23,16675
2024-01-30 00:48:50,16675
2024-01-30 00:49:20,16675
2024-01-30 00:49:47,16677
2024-01-30 00:50:17,16677
2024-01-30 00:50:45,16677
2024-01-30 00:51:14,16678
2024-01-30 00:51:41,16678
2024-01-30 00:52:09,16680
2024-01-30 00:52:41,16680
2024-01-30 00:53:08,16680
2024-01-30 00:53:35,16680
2024-01-30 00:54:02,16682
2024-01-30 00:54:30,16683
2024-01-30 00:55:00,16685
2024-01-30 00:55:30,16685
2024-01-30 00:55:59,16685
2024-01-30 00:56:29,16686
2024-01-30 00:56:58,16688
2024-01-30 00:57:29,16688
2024-01-30 00:58:01,16688
2024-01-30 00:58:29,16689
2024-01-30 00:58:56,16690
2024-01-30 00:59:25,16691
2024-01-30 00:59:53,16691
2024-01-30 01:00:21,16693
2024-01-30 01:00:52,16693
2024-01-30 01:01:20,16693
2024-01-30 01:01:51,16694
2024-01-30 01:02:19,16696
2024-01-30 01:02:51,16697
2024-01-30 01:03:20,16699
2024-01-30 01:03:50,16699
2024-01-30 01:04:19,16700
2024-01-30 01:04:49,16702
2024-01-30 01:05:21,16703
2024-01-30 01:05:50,16705
2024-01-30 01:06:22,16706
2024-01-30 01:06:54,16707
2024-01-30 01:07:21,16707
2024-01-30 01:07:51,16708
2024-01-30 01:08:20,16708
2024-01-30 01:08:52,16708
2024-01-30 01:09:23,16708
2024-01-30 01:09:50,16710
2024-01-30 01:10:17,16712
2024-01-30 01:10:46,16713
2024-01-30 01:11:18,16714
2024-01-30 01:11:46,16715
2024-01-30 01:12:14,16716
2024-01-30 01:12:43,16717
2024-01-30 01:13:10,16719
2024-01-30 01:13:40,16721
2024-01-30 01:14:11,16721
2024-01-30 01:14:40,16721
2024-01-30 01:15:09,16722
2024-01-30 01:15:36,16723
2024-01-30 01:16:08,16723
2024-01-30 01:16:35,16723
2024-01-30 01:17:03,16724
2024-01-30 01:17:32,16726
2024-01-30 01:18:04,16726
2024-01-30 01:18:33,16726
2024-01-30 01:19:00,16728
