timestamp,scanned_products
2024-01-26 16:00:03,6811
2024-01-26 16:00:35,6813
2024-01-26 16:01:04,6814
2024-01-26 16:01:31,6815
2024-01-26 16:02:01,6816
2024-01-26 16:02:31,6818
2024-01-26 16:03:00,6820
2024-01-26 16:03:31,6820
2024-01-26 16:03:59,6821
2024-01-26 16:04:26,6821
2024-01-26 16:04:54,6822
2024-01-26 16:05:22,6823
2024-01-26 16:05:53,6824
2024-01-26 16:06:21,6825
2024-01-26 16:06:50,6825
2024-01-26 16:07:20,6826
2024-01-26 16:07:51,6827
2024-01-26 16:08:18,6828
2024-01-26 16:08:46,6828
2024-01-26 16:09:15,6828
2024-01-26 16:09:45,6828
2024-01-26 16:10:15,6829
2024-01-26 16:10:47,6830
2024-01-26 16:11:18,6832
2024-01-26 16:11:46,6834
2024-01-26 16:12:15,6835
2024-01-26 16:12:43,6835
2024-01-26 16:13:11,6836
2024-01-26 16:13:43,6836
2024-01-26 16:14:13,6836
2024-01-26 16:14:40,6837
2024-01-26 16:15:07,6837
2024-01-26 16:15:39,6838
2024-01-26 16:16:09,6839
2024-01-26 16:16:41,6840
2024-01-26 16:17:08,6842
2024-01-26 16:17:39,6843
2024-01-26 16:18:07,6845
2024-01-26 16:18:34,6847
2024-01-26 16:19:06,6849
2024-01-26 16:19:38,6851
2024-01-26 16:20:05,6852
2024-01-26 16:20:34,6852
2024-01-26 16:21:04,6854
2024-01-26 16:21:35,6855
2024-01-26 16:22:07,6855
2024-01-26 16:22:37,6855
2024-01-26 16:23:07,6855
2024-01-26 16:23:37,6855
2024-01-26 16:24:06,6857
2024-01-26 16:24:33,6859
2024-01-26 16:25:04,6861
2024-01-26 16:25:32,6863
2024-01-26 16:26:03,6864
2024-01-26 16:26:34,6865
2024-01-26 16:27:05,6867
2024-01-26 16:27:36,6868
2024-01-26 16:28:04,6869
2024-01-26 16:28:34,6871
2024-01-26 16:29:06,6873
2024-01-26 16:29:37,6873
2024-01-26 16:30:06,6875
2024-01-26 16:30:35,6875
2024-01-26 16:31:04,6877
2024-01-26 16:31:36,6879
2024-01-26 16:32:05,6881
2024-01-26 16:32:33,6883
2024-01-26 16:33:05,6885
2024-01-26 16:33:37,6887
2024-01-26 16:34:05,6888
2024-01-26 16:34:37,6889
2024-01-26 16:35:09,6889
2024-01-26 16:35:39,6891
2024-01-26 16:36:09,6891
2024-01-26 16:36:38,6891
2024-01-26 16:37:08,6891
2024-01-26 16:37:39,6893
2024-01-26 16:38:07,6893
2024-01-26 16:38:37,6895
2024-01-26 16:39:05,6897
2024-01-26 16:39:36,6898
2024-01-26 16:40:03,6898
2024-01-26 16:40:32,6900
2024-01-26 16:41:03,6900
2024-01-26 16:41:35,6900
2024-01-26 16:42:03,6900
2024-01-26 16:42:31,6901
2024-01-26 16:42:59,6903
2024-01-26 16:43:29,6903
2024-01-26 16:43:59,6903
2024-01-26 16:44:27,6905
2024-01-26 16:44:59,6905
2024-01-26 16:45:26,6907
2024-01-26 16:45:53,6907
2024-01-26 16:46:22,6907
2024-01-26 16:46:53,6908
2024-01-26 16:47:24,6908
2024-01-26 16:47:56,6909
2024-01-26 16:48:25,6911
2024-01-26 16:48:52,6912
2024-01-26 16:49:24,6912
2024-01-26 16:49:51,6913
2024-01-26 16:50:22,6914
2024-01-26 16:50:51,6916
2024-01-26 16:51:18,6916
2024-01-26 16:51:49,6918
2024-01-26 16:52:21,6920
2024-01-26 16:52:49,6920
2024-01-26 16:53:18,6920
2024-01-26 16:53:46,6920
2024-01-26 16:54:18,6921
2024-01-26 16:54:48,6922
2024-01-26 16:55:17,6924
2024-01-26 16:55:45,6924
2024-01-26 16:56:12,6926
2024-01-26 16:56:43,6927
2024-01-26 16:57:12,6928
2024-01-26 16:57:43,6928
2024-01-26 16:58:13,6929
2024-01-26 16:58:44,6931
2024-01-26 16:59:14,6932
2024-01-26 16:59:43,6932
2024-01-26 17:00:15,6934
2024-01-26 17:00:46,6936
2024-01-26 17:01:18,6936
2024-01-26 17:01:47,6937
2024-01-26 17:02:16,6937
2024-01-26 17:02:44,6938
2024-01-26 17:03:11,6940
2024-01-26 17:03:43,6942
2024-01-26 17:04:11,6943
2024-01-26 17:04:42,6943
2024-01-26 17:05:11,6945
2024-01-26 17:05:39,6945
2024-01-26 17:06:10,6947
2024-01-26 17:06:37,6949
2024-01-26 17:07:08,6950
2024-01-26 17:07:37,6952
2024-01-26 17:08:07,6952
2024-01-26 17:08:37,6952
2024-01-26 17:09:05,6953
2024-01-26 17:09:37,6955
2024-01-26 17:10:06,6956
2024-01-26 17:10:37,6956
2024-01-26 17:11:09,6958
2024-01-26 17:11:37,6958
2024-01-26 17:12:05,6960
2024-01-26 17:12:36,6961
2024-01-26 17:13:08,6962
2024-01-26 17:13:35,6964
2024-01-26 17:14:05,6965
2024-01-26 17:14:37,6967
2024-01-26 17:15:05,6968
2024-01-26 17:15:37,6968
2024-01-26 17:16:05,6969
2024-01-26 17:16:37,6970
2024-01-26 17:17:05,6972
2024-01-26 17:17:35,6972
2024-01-26 17:18:02,6974
2024-01-26 17:18:32,6976
2024-01-26 17:19:02,6978
2024-01-26 17:19:32,6980
2024-01-26 17:19:59,6982
2024-01-26 17:20:28,6984
2024-01-26 17:20:55,6985
2024-01-26 17:21:22,6986
2024-01-26 17:21:51,6988
2024-01-26 17:22:23,6988
2024-01-26 17:22:53,6990
2024-01-26 17:23:24,6990
2024-01-26 17:23:55,6990
2024-01-26 17:24:25,6991
2024-01-26 17:24:57,6993
