timestamp,temperature,humidity
2024-01-24 08:00:00,60,50
2024-01-24 08:00:09,58,47
2024-01-24 08:00:18,56,45
2024-01-24 08:00:27,63,49
2024-01-24 08:00:36,70,49
2024-01-24 08:00:45,77,44
2024-01-24 08:00:55,76,42
2024-01-24 08:01:05,82,42
2024-01-24 08:01:15,85,42
2024-01-24 08:01:24,87,43
2024-01-24 08:01:34,93,45
2024-01-24 08:01:43,95,45
2024-01-24 08:01:52,99,46
2024-01-24 08:02:01,99,47
2024-01-24 08:02:11,99,50
2024-01-24 08:02:20,105,53
2024-01-24 08:02:29,109,52
2024-01-24 08:02:38,110,56
2024-01-24 08:02:47,110,57
2024-01-24 08:02:56,110,61
2024-01-24 08:03:05,110,57
2024-01-24 08:03:15,115,57
2024-01-24 08:03:25,114,52
2024-01-24 08:03:35,112,51
2024-01-24 08:03:44,111,46
2024-01-24 08:03:54,115,45
2024-01-24 08:04:03,117,45
2024-01-24 08:04:13,117,41
2024-01-24 08:04:22,115,45
2024-01-24 08:04:32,119,49
2024-01-24 08:04:41,118,46
2024-01-24 08:04:50,125,47
2024-01-24 08:05:00,127,47
2024-01-24 08:05:09,130,48
2024-01-24 08:05:19,130,53
2024-01-24 08:05:29,130,50
2024-01-24 08:05:39,131,53
2024-01-24 08:05:48,138,56
2024-01-24 08:05:57,143,53
2024-01-24 08:06:07,150,48
2024-01-24 08:06:17,157,44
2024-01-24 08:06:26,156,41
2024-01-24 08:06:35,155,36
2024-01-24 08:06:45,155,33
2024-01-24 08:06:55,159,34
2024-01-24 08:07:04,157,39
2024-01-24 08:07:13,156,41
2024-01-24 08:07:22,155,45
2024-01-24 08:07:32,155,44
2024-01-24 08:07:42,161,47
2024-01-24 08:07:52,167,49
2024-01-24 08:08:02,173,51
2024-01-24 08:08:12,175,51
2024-01-24 08:08:22,181,49
2024-01-24 08:08:31,179,49
2024-01-24 08:08:41,177,49
2024-01-24 08:08:51,180,49
2024-01-24 08:09:00,182,46
2024-01-24 08:09:10,189,43
2024-01-24 08:09:20,189,46
2024-01-24 08:09:29,188,49
2024-01-24 08:09:39,192,53
2024-01-24 08:09:48,191,54
2024-01-24 08:09:57,189,49
2024-01-24 08:10:07,189,44
2024-01-24 08:10:17,188,43
2024-01-24 08:10:26,186,39
2024-01-24 08:10:36,193,35
2024-01-24 08:10:46,192,30
2024-01-24 08:10:56,198,25
2024-01-24 08:11:06,197,30
2024-01-24 08:11:16,196,29
2024-01-24 08:11:26,194,29
2024-01-24 08:11:36,196,29
2024-01-24 08:11:45,199,31
2024-01-24 08:11:55,202,36
2024-01-24 08:12:05,203,37
2024-01-24 08:12:14,208,42
2024-01-24 08:12:24,208,47
2024-01-24 08:12:33,211,47
2024-01-24 08:12:42,215,44
2024-01-24 08:12:52,213,46
2024-01-24 08:13:01,217,49
2024-01-24 08:13:10,222,48
2024-01-24 08:13:19,226,51
2024-01-24 08:13:28,225,53
2024-01-24 08:13:38,224,48
2024-01-24 08:13:47,225,49
2024-01-24 08:13:57,231,51
2024-01-24 08:14:07,229,51
2024-01-24 08:14:17,231,55
2024-01-24 08:14:26,234,57
2024-01-24 08:14:36,238,55
2024-01-24 08:14:45,236,51
2024-01-24 08:14:54,239,52
2024-01-24 08:15:03,240,48
2024-01-24 08:15:13,242,53
2024-01-24 08:15:22,244,52
2024-01-24 08:15:32,242,56
2024-01-24 08:15:41,245,53
2024-01-24 08:15:51,252,58
2024-01-24 08:16:00,254,53
2024-01-24 08:16:09,256,57
2024-01-24 08:16:19,258,60
2024-01-24 08:16:28,259,60
2024-01-24 08:16:38,259,55
2024-01-24 08:16:47,261,57
2024-01-24 08:16:57,263,58
2024-01-24 08:17:07,266,58
2024-01-24 08:17:17,273,55
2024-01-24 08:17:26,275,60
2024-01-24 08:17:35,274,62
2024-01-24 08:17:45,274,62
2024-01-24 08:17:55,273,65
2024-01-24 08:18:04,276,62
2024-01-24 08:18:13,282,67
2024-01-24 08:18:23,281,62
2024-01-24 08:18:32,288,64
2024-01-24 08:18:42,290,62
2024-01-24 08:18:51,290,57
2024-01-24 08:19:00,290,55
2024-01-24 08:19:09,289,56
2024-01-24 08:19:18,296,61
2024-01-24 08:19:28,295,62
2024-01-24 08:19:37,293,57
2024-01-24 08:19:47,295,61
2024-01-24 08:19:56,299,59
2024-01-24 08:20:05,299,64
2024-01-24 08:20:14,297,65
2024-01-24 08:20:23,304,64
2024-01-24 08:20:32,302,67
2024-01-24 08:20:41,307,62
2024-01-24 08:20:51,305,66
