timestamp,temperature,humidity
2024-01-26 00:00:06,812,73
2024-01-26 00:00:16,811,69
2024-01-26 00:00:25,812,65
2024-01-26 00:00:34,812,66
2024-01-26 00:00:44,812,70
2024-01-26 00:00:54,812,71
2024-01-26 00:01:04,812,72
2024-01-26 00:01:13,812,67
2024-01-26 00:01:22,812,68
2024-01-26 00:01:31,812,67
2024-01-26 00:01:40,812,62
2024-01-26 00:01:50,812,58
2024-01-26 00:01:59,812,56
2024-01-26 00:02:08,812,61
2024-01-26 00:02:18,812,61
2024-01-26 00:02:28,812,60
2024-01-26 00:02:38,811,56
2024-01-26 00:02:48,812,60
2024-01-26 00:02:57,812,63
2024-01-26 00:03:06,812,64
2024-01-26 00:03:16,812,59
2024-01-26 00:03:25,812,54
2024-01-26 00:03:35,812,56
2024-01-26 00:03:45,812,53
2024-01-26 00:03:54,812,55
2024-01-26 00:04:04,812,54
2024-01-26 00:04:13,812,57
2024-01-26 00:04:22,812,60
2024-01-26 00:04:31,812,61
2024-01-26 00:04:40,812,65
2024-01-26 00:04:49,812,61
2024-01-26 00:04:58,810,63
2024-01-26 00:05:08,812,63
2024-01-26 00:05:18,812,58
2024-01-26 00:05:27,811,60
2024-01-26 00:05:36,812,59
2024-01-26 00:05:45,812,54
2024-01-26 00:05:54,812,51
2024-01-26 00:06:03,810,50
2024-01-26 00:06:13,812,45
2024-01-26 00:06:22,812,47
2024-01-26 00:06:32,812,49
2024-01-26 00:06:41,812,50
2024-01-26 00:06:50,812,51
2024-01-26 00:07:00,812,55
2024-01-26 00:07:10,812,57
2024-01-26 00:07:19,812,55
2024-01-26 00:07:28,811,50
2024-01-26 00:07:37,812,46
2024-01-26 00:07:47,812,46
2024-01-26 00:07:57,812,50
2024-01-26 00:08:07,812,52
2024-01-26 00:08:16,811,55
2024-01-26 00:08:25,812,54
2024-01-26 00:08:35,811,55
2024-01-26 00:08:45,812,55
2024-01-26 00:08:55,810,55
2024-01-26 00:09:05,812,60
2024-01-26 00:09:15,812,62
2024-01-26 00:09:25,812,63
2024-01-26 00:09:35,812,58
2024-01-26 00:09:44,812,58
2024-01-26 00:09:53,812,60
2024-01-26 00:10:03,812,55
2024-01-26 00:10:12,812,52
2024-01-26 00:10:22,812,48
2024-01-26 00:10:31,811,43
2024-01-26 00:10:41,812,39
2024-01-26 00:10:51,812,35
2024-01-26 00:11:00,812,30
2024-01-26 00:11:10,812,33
2024-01-26 00:11:20,812,37
2024-01-26 00:11:30,812,39
2024-01-26 00:11:40,812,36
2024-01-26 00:11:50,811,35
2024-01-26 00:11:59,812,32
2024-01-26 00:12:09,812,28
2024-01-26 00:12:18,812,31
2024-01-26 00:12:27,812,33
2024-01-26 00:12:37,812,32
2024-01-26 00:12:47,812,29
2024-01-26 00:12:57,812,31
2024-01-26 00:13:06,812,27
2024-01-26 00:13:15,812,22
2024-01-26 00:13:25,811,25
2024-01-26 00:13:34,812,29
2024-01-26 00:13:44,812,31
2024-01-26 00:13:54,812,33
2024-01-26 00:14:03,812,28
2024-01-26 00:14:12,812,27
2024-01-26 00:14:21,812,22
2024-01-26 00:14:31,812,23
2024-01-26 00:14:40,812,25
2024-01-26 00:14:49,812,29
2024-01-26 00:14:59,812,31
2024-01-26 00:15:09,812,30
2024-01-26 00:15:18,810,32
2024-01-26 00:15:28,809,37
2024-01-26 00:15:38,811,33
2024-01-26 00:15:48,812,29
2024-01-26 00:15:57,812,34
2024-01-26 00:16:07,812,34
2024-01-26 00:16:17,812,34
2024-01-26 00:16:26,812,33
2024-01-26 00:16:35,810,38
2024-01-26 00:16:44,812,37
2024-01-26 00:16:54,812,35
2024-01-26 00:17:03,812,36
2024-01-26 00:17:12,812,31
2024-01-26 00:17:22,812,32
2024-01-26 00:17:31,812,27
2024-01-26 00:17:40,811,25
2024-01-26 00:17:50,812,29
2024-01-26 00:17:59,811,25
2024-01-26 00:18:09,810,20
2024-01-26 00:18:18,812,22
2024-01-26 00:18:28,812,22
2024-01-26 00:18:38,812,18
2024-01-26 00:18:48,811,15
2024-01-26 00:18:58,812,11
2024-01-26 00:19:08,810,11
2024-01-26 00:19:17,812,11
2024-01-26 00:19:26,812,15
2024-01-26 00:19:36,812,12
2024-01-26 00:19:46,812,11
2024-01-26 00:19:56,812,11
2024-01-26 00:20:05,811,11
2024-01-26 00:20:14,809,13
2024-01-26 00:20:23,812,16
2024-01-26 00:20:33,812,20
2024-01-26 00:20:43,812,23
2024-01-26 00:20:53,812,25
2024-01-26 00:21:02,812,28
2024-01-26 00:21:12,812,28
2024-01-26 00:21:21,812,24
2024-01-26 00:21:31,811,24
2024-01-26 00:21:40,812,21
2024-01-26 00:21:49,812,22
2024-01-26 00:21:58,812,26
2024-01-26 00:22:07,812,25
2024-01-26 00:22:16,812,28
2024-01-26 00:22:25,810,27
2024-01-26 00:22:35,812,26
2024-01-26 00:22:44,812,24
2024-01-26 00:22:54,811,21
2024-01-26 00:23:04,812,22
2024-01-26 00:23:14,812,20
2024-01-26 00:23:23,812,23
2024-01-26 00:23:33,812,22
2024-01-26 00:23:42,812,20
2024-01-26 00:23:51,812,21
2024-01-26 00:24:00,812,22
2024-01-26 00:24:10,810,19
2024-01-26 00:24:20,812,14
2024-01-26 00:24:30,812,18
2024-01-26 00:24:40,812,23
2024-01-26 00:24:50,812,21
2024-01-26 00:24:59,812,16
2024-01-26 00:25:09,812,17
2024-01-26 00:25:19,812,12
2024-01-26 00:25:28,812,15
2024-01-26 00:25:38,812,20
2024-01-26 00:25:47,811,20
2024-01-26 00:25:57,812,18
2024-01-26 00:26:06,811,21
2024-01-26 00:26:16,812,25
2024-01-26 00:26:25,812,26
2024-01-26 00:26:34,811,28
2024-01-26 00:26:43,812,29
2024-01-26 00:26:52,812,32
2024-01-26 00:27:02,812,31
2024-01-26 00:27:11,812,33
2024-01-26 00:27:20,812,30
2024-01-26 00:27:30,812,26
2024-01-26 00:27:40,812,29
2024-01-26 00:27:50,812,32
2024-01-26 00:27:59,812,37
2024-01-26 00:28:09,812,37
2024-01-26 00:28:19,811,33
2024-01-26 00:28:28,810,29
2024-01-26 00:28:37,811,30
2024-01-26 00:28:47,812,31
2024-01-26 00:28:57,812,27
2024-01-26 00:29:06,812,22
2024-01-26 00:29:15,812,19
2024-01-26 00:29:25,812,16
2024-01-26 00:29:35,812,18
2024-01-26 00:29:45,812,16
2024-01-26 00:29:54,812,13
2024-01-26 00:30:03,812,17
