timestamp,rotation_x,rotation_y,rotation_z
2024-01-31 00:00:01,94.86287056262903,80.49596199730678,115.54488718317691
2024-01-31 00:00:05,95.81441942194115,78.61705432357176,118.03857684977255
2024-01-31 00:00:09,96.71033656619922,79.19040175218892,119.37675319520572
2024-01-31 00:00:13,96.17075544353179,78.75173270423771,119.51224452615786
2024-01-31 00:00:17,99.05715266699647,78.17784007107872,121.97089866844631
2024-01-31 00:00:21,96.30142923582089,75.99746023381708,122.5513910887082
2024-01-31 00:00:26,95.8405565426445,75.90838103357532,125.42867618625888
2024-01-31 00:00:31,96.80443244179988,76.08258691410794,127.21418303386105
2024-01-31 00:00:36,99.34612393146256,76.99918161869516,129.82402669210708
2024-01-31 00:00:41,96.60033906110202,74.23394493897884,131.88787873559028
2024-01-31 00:00:46,95.98343183718308,71.23829900555275,129.94277244935583
2024-01-31 00:00:50,94.74461132683658,73.73325897212982,128.35914917834785
2024-01-31 00:00:55,92.56820526555023,72.53540356744097,127.75304756423068
2024-01-31 00:00:59,93.06459859387613,73.53773513315049,125.10940623316395
2024-01-31 00:01:03,94.78490479715411,75.38372132502505,126.51285896825019
2024-01-31 00:01:08,97.44045596157324,74.20554270952236,125.16814479248839
2024-01-31 00:01:13,94.91898060153706,73.41470517332374,123.93070665472035
2024-01-31 00:01:18,97.3433805962162,70.81875981673154,122.79510512746748
2024-01-31 00:01:22,94.46261879089549,73.31902443425469,121.44167476020138
2024-01-31 00:01:26,96.75148493573676,75.06278931371956,119.96502268799858
2024-01-31 00:01:30,94.48175975309782,74.64303272222796,119.13761443085339
2024-01-31 00:01:34,93.84534430267401,73.74651503106966,119.61593713256634
2024-01-31 00:01:39,92.25408489323047,73.213737171843,118.13878076047979
2024-01-31 00:01:44,94.52538254731667,72.37509885458223,119.6757447453737
2024-01-31 00:01:49,94.16209190088419,71.77007352838784,116.93817478185515
2024-01-31 00:01:54,92.79580984828794,74.36689687551136,115.59047873351858
2024-01-31 00:01:59,90.76354094871023,76.17351650453566,114.50587876282597
2024-01-31 00:02:03,91.11498559659839,74.12467542623152,114.69565168066835
2024-01-31 00:02:07,90.22922518949726,74.85434025320707,115.4033421908364
2024-01-31 00:02:11,91.65256983355741,74.0136295909967,117.9808840143844
2024-01-31 00:02:16,90.31106617024453,74.22097967027571,116.44400443635958
2024-01-31 00:02:20,91.34804440315851,76.42097475599412,118.67331510153116
2024-01-31 00:02:25,91.54472552204687,78.1325729165751,119.90322631697437
2024-01-31 00:02:29,92.3732510640078,79.91234026755366,118.40549194345479
2024-01-31 00:02:34,93.56596396416494,79.09607966907828,121.29846419340322
2024-01-31 00:02:39,96.06512726108512,78.25797501971644,118.48140612736243
2024-01-31 00:02:44,93.33135038264547,79.35389110784988,119.60090770011351
2024-01-31 00:02:48,92.48255678745907,77.19093725855807,121.61279346643879
2024-01-31 00:02:53,92.37656654000465,76.56407695085498,120.360431245138
2024-01-31 00:02:58,94.99261025073862,78.11195492050516,118.69137255930488
2024-01-31 00:03:03,96.30899419434557,79.44392842291681,117.79125930277417
2024-01-31 00:03:07,95.07553780686553,78.2383564088857,118.93807089665982
2024-01-31 00:03:11,93.30909650760196,75.98973584356675,116.31154788676243
2024-01-31 00:03:15,90.56725225959924,76.00344829041843,114.38026126896477
2024-01-31 00:03:20,89.93306908740838,77.35465870842646,112.24322198918877
2024-01-31 00:03:25,88.33447089866614,76.68453080881275,109.88587103896289
2024-01-31 00:03:29,87.79162177020861,74.93459661492489,107.82993757677396
2024-01-31 00:03:34,85.75787997270815,76.355435867209,107.00493308767854
2024-01-31 00:03:38,86.79658349200882,74.73492255635882,104.9203971439862
2024-01-31 00:03:43,83.99855302774,74.825218043136,105.34565249840195
2024-01-31 00:03:47,82.85763420401291,74.90533847477846,104.22300908558353
2024-01-31 00:03:52,80.49719767047874,73.90566553900058,103.14403260187919
2024-01-31 00:03:56,83.35858657833585,72.31328406905456,104.10162076248244
2024-01-31 00:04:00,82.93509773908926,73.986064700409,105.53275282110724
2024-01-31 00:04:04,80.06534889232623,73.36407707999807,105.18252542454539
2024-01-31 00:04:08,79.8117505487201,74.83623075127812,107.51838380550177
2024-01-31 00:04:13,80.344834508734,74.95878862329496,110.3657472819998
2024-01-31 00:04:18,79.85761602461882,76.07712393286548,108.17737737431683
2024-01-31 00:04:22,79.7588057898765,74.24439654672285,108.17274247244652
2024-01-31 00:04:26,77.43633765105615,76.97422753509541,109.41439613783852
2024-01-31 00:04:31,78.36334057261031,74.76935847249926,108.56417898146321
2024-01-31 00:04:36,76.5030699940224,71.98245944434015,109.63540473079402
2024-01-31 00:04:41,76.23558895530303,72.9234233123021,108.02469281757371
2024-01-31 00:04:45,76.82041078047963,72.1930390101579,107.98266263077076
2024-01-31 00:04:50,75.40258824224026,73.72026740335116,106.25169458031094
2024-01-31 00:04:54,73.42182386238076,74.84003994903934,109.0441343419954
2024-01-31 00:04:59,70.83515271467533,73.23445068758357,109.03789430269629
2024-01-31 00:05:03,72.26405526846769,72.0646901836519,111.46745048551134
2024-01-31 00:05:07,73.55056778221638,72.08454788242403,113.3120213181916
2024-01-31 00:05:11,75.10607995102386,74.76072803746563,114.17831421242815
2024-01-31 00:05:16,73.11369993945472,76.37454740965698,116.67404460747473
2024-01-31 00:05:20,71.32014241721483,73.92673058954726,117.18913326555847
2024-01-31 00:05:25,72.91200062785776,74.64684405884834,115.91984037464478
2024-01-31 00:05:29,75.89274169087109,74.7364557767551,115.49090804645297
2024-01-31 00:05:34,75.34820129853755,71.8328934990495,112.95476794255829
2024-01-31 00:05:38,77.54299161015341,72.34182547231711,113.02718218788884
2024-01-31 00:05:43,78.90595873869789,71.31456442464088,113.58189344452308
