timestamp,scanned_products
2024-02-01 00:00:22,22524
2024-02-01 00:00:50,22524
2024-02-01 00:01:19,22524
2024-02-01 00:01:47,22524
2024-02-01 00:02:14,22526
2024-02-01 00:02:43,22526
2024-02-01 00:03:11,22526
2024-02-01 00:03:39,22526
2024-02-01 00:04:11,22527
2024-02-01 00:04:41,22528
2024-02-01 00:05:11,22530
2024-02-01 00:05:42,22532
2024-02-01 00:06:12,22532
2024-02-01 00:06:39,22534
2024-02-01 00:07:10,22535
2024-02-01 00:07:42,22536
2024-02-01 00:08:11,22537
2024-02-01 00:08:38,22539
2024-02-01 00:09:09,22540
2024-02-01 00:09:38,22542
2024-02-01 00:10:05,22543
2024-02-01 00:10:32,22543
2024-02-01 00:11:03,22543
2024-02-01 00:11:34,22545
2024-02-01 00:12:04,22546
2024-02-01 00:12:32,22547
2024-02-01 00:12:59,22548
2024-02-01 00:13:30,22548
2024-02-01 00:14:00,22550
2024-02-01 00:14:32,22550
2024-02-01 00:14:59,22552
2024-02-01 00:15:31,22554
2024-02-01 00:15:59,22554
2024-02-01 00:16:27,22556
2024-02-01 00:16:56,22556
2024-02-01 00:17:23,22557
2024-02-01 00:17:55,22557
2024-02-01 00:18:25,22559
2024-02-01 00:18:56,22561
2024-02-01 00:19:23,22561
2024-02-01 00:19:51,22561
2024-02-01 00:20:22,22563
2024-02-01 00:20:53,22564
2024-02-01 00:21:22,22566
2024-02-01 00:21:49,22567
2024-02-01 00:22:17,22569
2024-02-01 00:22:46,22569
2024-02-01 00:23:18,22570
2024-02-01 00:23:50,22570
2024-02-01 00:24:20,22570
2024-02-01 00:24:52,22570
2024-02-01 00:25:20,22571
2024-02-01 00:25:52,22573
2024-02-01 00:26:22,22573
2024-02-01 00:26:51,22573
2024-02-01 00:27:23,22575
2024-02-01 00:27:51,22575
2024-02-01 00:28:19,22576
2024-02-01 00:28:50,22578
2024-02-01 00:29:17,22580
2024-02-01 00:29:49,22580
2024-02-01 00:30:17,22581
2024-02-01 00:30:48,22583
2024-02-01 00:31:16,22584
2024-02-01 00:31:48,22586
2024-02-01 00:32:20,22587
2024-02-01 00:32:47,22587
2024-02-01 00:33:18,22587
2024-02-01 00:33:50,22587
2024-02-01 00:34:17,22589
2024-02-01 00:34:49,22591
2024-02-01 00:35:19,22592
2024-02-01 00:35:50,22594
2024-02-01 00:36:21,22595
2024-02-01 00:36:50,22597
2024-02-01 00:37:17,22597
2024-02-01 00:37:47,22598
2024-02-01 00:38:19,22598
2024-02-01 00:38:47,22598
2024-02-01 00:39:19,22598
2024-02-01 00:39:51,22600
