timestamp,temperature,humidity
2024-01-25 00:00:06,810,87
2024-01-25 00:00:15,811,90
2024-01-25 00:00:24,809,86
2024-01-25 00:00:34,812,87
2024-01-25 00:00:43,810,89
2024-01-25 00:00:53,810,86
2024-01-25 00:01:03,811,82
2024-01-25 00:01:13,811,79
2024-01-25 00:01:22,812,76
2024-01-25 00:01:32,812,72
2024-01-25 00:01:42,812,74
2024-01-25 00:01:51,812,77
2024-01-25 00:02:01,812,79
2024-01-25 00:02:11,812,78
2024-01-25 00:02:20,812,75
2024-01-25 00:02:30,812,78
2024-01-25 00:02:39,810,80
2024-01-25 00:02:49,811,76
2024-01-25 00:02:58,812,74
2024-01-25 00:03:07,811,74
2024-01-25 00:03:16,812,71
2024-01-25 00:03:26,811,67
2024-01-25 00:03:35,812,70
2024-01-25 00:03:44,812,74
2024-01-25 00:03:54,812,71
2024-01-25 00:04:03,812,75
2024-01-25 00:04:12,812,76
2024-01-25 00:04:22,812,79
2024-01-25 00:04:31,812,84
2024-01-25 00:04:40,812,89
2024-01-25 00:04:50,812,92
2024-01-25 00:04:59,812,93
2024-01-25 00:05:09,812,93
2024-01-25 00:05:19,812,93
2024-01-25 00:05:29,812,93
2024-01-25 00:05:39,812,93
2024-01-25 00:05:49,812,93
2024-01-25 00:05:58,812,93
2024-01-25 00:06:07,812,91
2024-01-25 00:06:16,812,93
2024-01-25 00:06:26,812,91
2024-01-25 00:06:36,812,93
2024-01-25 00:06:45,812,93
2024-01-25 00:06:54,812,93
2024-01-25 00:07:03,812,88
2024-01-25 00:07:12,812,86
2024-01-25 00:07:21,810,81
2024-01-25 00:07:30,809,84
2024-01-25 00:07:40,812,80
2024-01-25 00:07:49,812,82
2024-01-25 00:07:58,812,78
2024-01-25 00:08:07,812,82
2024-01-25 00:08:16,812,83
2024-01-25 00:08:26,812,78
2024-01-25 00:08:35,812,75
2024-01-25 00:08:44,812,74
2024-01-25 00:08:53,812,73
2024-01-25 00:09:03,812,73
2024-01-25 00:09:13,812,76
2024-01-25 00:09:23,812,78
2024-01-25 00:09:32,810,82
2024-01-25 00:09:42,812,80
2024-01-25 00:09:52,811,77
2024-01-25 00:10:02,812,74
2024-01-25 00:10:11,812,78
2024-01-25 00:10:21,812,81
2024-01-25 00:10:31,812,77
2024-01-25 00:10:41,812,80
2024-01-25 00:10:50,812,80
