timestamp,scanned_products
2024-01-24 16:00:19,960
2024-01-24 16:00:48,961
2024-01-24 16:01:18,961
2024-01-24 16:01:47,963
2024-01-24 16:02:16,963
2024-01-24 16:02:45,963
2024-01-24 16:03:14,964
2024-01-24 16:03:46,966
2024-01-24 16:04:17,968
2024-01-24 16:04:49,968
2024-01-24 16:05:21,969
2024-01-24 16:05:48,970
2024-01-24 16:06:15,970
2024-01-24 16:06:47,971
2024-01-24 16:07:15,973
2024-01-24 16:07:45,973
2024-01-24 16:08:12,973
2024-01-24 16:08:44,973
2024-01-24 16:09:13,974
2024-01-24 16:09:43,974
2024-01-24 16:10:11,976
2024-01-24 16:10:38,978
2024-01-24 16:11:05,978
2024-01-24 16:11:36,980
2024-01-24 16:12:05,980
2024-01-24 16:12:36,982
2024-01-24 16:13:06,982
2024-01-24 16:13:37,983
2024-01-24 16:14:07,984
2024-01-24 16:14:36,986
2024-01-24 16:15:03,987
2024-01-24 16:15:34,987
2024-01-24 16:16:03,988
2024-01-24 16:16:32,990
2024-01-24 16:17:02,990
2024-01-24 16:17:33,992
2024-01-24 16:18:01,994
2024-01-24 16:18:33,996
2024-01-24 16:19:04,997
2024-01-24 16:19:32,997
2024-01-24 16:20:02,999
2024-01-24 16:20:32,1000
2024-01-24 16:20:59,1002
2024-01-24 16:21:27,1002
2024-01-24 16:21:55,1003
2024-01-24 16:22:24,1005
2024-01-24 16:22:56,1006
2024-01-24 16:23:28,1006
2024-01-24 16:23:56,1007
2024-01-24 16:24:24,1008
2024-01-24 16:24:52,1010
2024-01-24 16:25:24,1010
2024-01-24 16:25:54,1010
2024-01-24 16:26:25,1011
2024-01-24 16:26:52,1013
2024-01-24 16:27:22,1014
2024-01-24 16:27:49,1014
2024-01-24 16:28:16,1015
2024-01-24 16:28:46,1016
2024-01-24 16:29:16,1016
2024-01-24 16:29:43,1017
2024-01-24 16:30:12,1018
2024-01-24 16:30:43,1018
2024-01-24 16:31:11,1019
2024-01-24 16:31:42,1021
2024-01-24 16:32:12,1023
2024-01-24 16:32:39,1023
2024-01-24 16:33:10,1023
2024-01-24 16:33:42,1025
2024-01-24 16:34:10,1027
2024-01-24 16:34:42,1029
2024-01-24 16:35:12,1029
2024-01-24 16:35:44,1029
2024-01-24 16:36:14,1030
2024-01-24 16:36:41,1030
2024-01-24 16:37:08,1031
2024-01-24 16:37:37,1031
2024-01-24 16:38:07,1031
2024-01-24 16:38:39,1033
2024-01-24 16:39:06,1034
2024-01-24 16:39:34,1034
2024-01-24 16:40:03,1036
2024-01-24 16:40:32,1037
2024-01-24 16:40:59,1039
2024-01-24 16:41:31,1039
2024-01-24 16:42:02,1040
2024-01-24 16:42:30,1041
2024-01-24 16:43:01,1041
2024-01-24 16:43:31,1043
2024-01-24 16:43:58,1044
2024-01-24 16:44:29,1046
2024-01-24 16:44:57,1047
