timestamp,scanned_products
2024-01-31 08:00:19,20480
2024-01-31 08:00:49,20482
2024-01-31 08:01:19,20482
2024-01-31 08:01:49,20483
2024-01-31 08:02:17,20483
2024-01-31 08:02:45,20485
2024-01-31 08:03:15,20485
2024-01-31 08:03:43,20485
2024-01-31 08:04:12,20485
2024-01-31 08:04:43,20487
2024-01-31 08:05:14,20487
2024-01-31 08:05:43,20488
2024-01-31 08:06:11,20489
2024-01-31 08:06:38,20489
2024-01-31 08:07:09,20490
2024-01-31 08:07:36,20490
2024-01-31 08:08:07,20492
2024-01-31 08:08:38,20493
2024-01-31 08:09:07,20493
2024-01-31 08:09:38,20495
2024-01-31 08:10:09,20495
2024-01-31 08:10:36,20496
2024-01-31 08:11:03,20497
2024-01-31 08:11:31,20498
2024-01-31 08:12:01,20500
2024-01-31 08:12:29,20502
2024-01-31 08:13:00,20502
2024-01-31 08:13:29,20504
2024-01-31 08:13:56,20506
2024-01-31 08:14:23,20507
2024-01-31 08:14:50,20507
2024-01-31 08:15:20,20507
2024-01-31 08:15:47,20509
2024-01-31 08:16:18,20511
2024-01-31 08:16:49,20512
2024-01-31 08:17:20,20513
2024-01-31 08:17:49,20514
2024-01-31 08:18:18,20516
2024-01-31 08:18:48,20518
2024-01-31 08:19:19,20518
2024-01-31 08:19:47,20520
2024-01-31 08:20:14,20520
2024-01-31 08:20:41,20520
2024-01-31 08:21:12,20520
2024-01-31 08:21:39,20520
2024-01-31 08:22:06,20521
2024-01-31 08:22:37,20523
2024-01-31 08:23:06,20525
2024-01-31 08:23:33,20526
2024-01-31 08:24:02,20526
2024-01-31 08:24:31,20526
2024-01-31 08:25:00,20528
2024-01-31 08:25:28,20529
2024-01-31 08:25:59,20531
2024-01-31 08:26:26,20533
2024-01-31 08:26:58,20534
2024-01-31 08:27:27,20536
2024-01-31 08:27:58,20537
2024-01-31 08:28:28,20537
2024-01-31 08:28:55,20537
2024-01-31 08:29:25,20537
2024-01-31 08:29:56,20537
2024-01-31 08:30:27,20537
2024-01-31 08:30:57,20537
2024-01-31 08:31:28,20538
2024-01-31 08:31:59,20540
2024-01-31 08:32:26,20540
2024-01-31 08:32:58,20541
2024-01-31 08:33:26,20542
2024-01-31 08:33:54,20544
2024-01-31 08:34:24,20545
2024-01-31 08:34:54,20547
2024-01-31 08:35:21,20548
2024-01-31 08:35:53,20549
2024-01-31 08:36:20,20549
2024-01-31 08:36:51,20551
2024-01-31 08:37:20,20553
2024-01-31 08:37:52,20554
2024-01-31 08:38:20,20556
2024-01-31 08:38:52,20556
2024-01-31 08:39:19,20556
2024-01-31 08:39:48,20557
2024-01-31 08:40:16,20557
2024-01-31 08:40:43,20557
2024-01-31 08:41:13,20559
2024-01-31 08:41:43,20561
2024-01-31 08:42:11,20562
2024-01-31 08:42:42,20562
2024-01-31 08:43:10,20564
2024-01-31 08:43:40,20565
2024-01-31 08:44:11,20567
2024-01-31 08:44:38,20567
2024-01-31 08:45:10,20567
2024-01-31 08:45:41,20569
2024-01-31 08:46:13,20571
2024-01-31 08:46:40,20572
2024-01-31 08:47:07,20572
2024-01-31 08:47:35,20573
2024-01-31 08:48:05,20575
2024-01-31 08:48:35,20575
2024-01-31 08:49:06,20577
2024-01-31 08:49:37,20579
2024-01-31 08:50:07,20580
2024-01-31 08:50:36,20581
2024-01-31 08:51:06,20582
2024-01-31 08:51:38,20584
2024-01-31 08:52:07,20586
2024-01-31 08:52:37,20588
2024-01-31 08:53:04,20589
2024-01-31 08:53:35,20590
2024-01-31 08:54:02,20592
2024-01-31 08:54:32,20594
2024-01-31 08:55:00,20594
2024-01-31 08:55:32,20595
2024-01-31 08:55:59,20596
2024-01-31 08:56:31,20596
2024-01-31 08:56:59,20596
2024-01-31 08:57:29,20598
2024-01-31 08:57:58,20600
2024-01-31 08:58:25,20601
2024-01-31 08:58:53,20602
2024-01-31 08:59:25,20602
2024-01-31 08:59:52,20603
2024-01-31 09:00:21,20603
2024-01-31 09:00:51,20603
2024-01-31 09:01:18,20603
2024-01-31 09:01:48,20605
2024-01-31 09:02:16,20607
2024-01-31 09:02:43,20609
2024-01-31 09:03:14,20610
2024-01-31 09:03:44,20610
2024-01-31 09:04:13,20612
2024-01-31 09:04:44,20614
2024-01-31 09:05:13,20614
2024-01-31 09:05:40,20615
2024-01-31 09:06:09,20617
2024-01-31 09:06:38,20619
2024-01-31 09:07:10,20619
2024-01-31 09:07:42,20620
2024-01-31 09:08:11,20622
2024-01-31 09:08:43,20624
2024-01-31 09:09:11,20624
2024-01-31 09:09:41,20625
2024-01-31 09:10:12,20626
2024-01-31 09:10:41,20626
2024-01-31 09:11:11,20628
2024-01-31 09:11:39,20628
2024-01-31 09:12:10,20630
2024-01-31 09:12:38,20632
2024-01-31 09:13:08,20632
2024-01-31 09:13:40,20632
2024-01-31 09:14:09,20632
2024-01-31 09:14:36,20632
2024-01-31 09:15:05,20632
2024-01-31 09:15:34,20633
2024-01-31 09:16:05,20633
2024-01-31 09:16:32,20635
2024-01-31 09:17:02,20636
2024-01-31 09:17:33,20636
2024-01-31 09:18:03,20637
2024-01-31 09:18:32,20639
2024-01-31 09:18:59,20639
2024-01-31 09:19:29,20641
2024-01-31 09:19:56,20643
2024-01-31 09:20:25,20644
2024-01-31 09:20:55,20646
2024-01-31 09:21:23,20646
2024-01-31 09:21:52,20648
2024-01-31 09:22:20,20648
2024-01-31 09:22:48,20648
2024-01-31 09:23:16,20650
2024-01-31 09:23:47,20650
2024-01-31 09:24:14,20650
2024-01-31 09:24:44,20652
2024-01-31 09:25:16,20654
2024-01-31 09:25:48,20655
2024-01-31 09:26:16,20656
2024-01-31 09:26:48,20656
2024-01-31 09:27:16,20658
2024-01-31 09:27:48,20659
2024-01-31 09:28:20,20659
2024-01-31 09:28:52,20661
2024-01-31 09:29:20,20662
2024-01-31 09:29:47,20662
2024-01-31 09:30:18,20662
2024-01-31 09:30:50,20663
2024-01-31 09:31:21,20664
2024-01-31 09:31:51,20664
2024-01-31 09:32:19,20664
2024-01-31 09:32:47,20665
2024-01-31 09:33:14,20665
2024-01-31 09:33:44,20666
2024-01-31 09:34:11,20668
2024-01-31 09:34:38,20670
2024-01-31 09:35:10,20670
2024-01-31 09:35:41,20672
2024-01-31 09:36:10,20673
2024-01-31 09:36:37,20675
2024-01-31 09:37:08,20677
2024-01-31 09:37:38,20678
2024-01-31 09:38:07,20680
2024-01-31 09:38:38,20682
2024-01-31 09:39:07,20684
