timestamp,products,width,length,height
2024-01-29 08:00:40,5384,21.645123240535284,57.99810596636775,9.724534533232443
2024-01-29 08:02:02,5384,18.822290273767255,60.117585520836634,10.16414486711398
2024-01-29 08:03:18,5384,18.577791471776337,59.08764777523218,9.924648289567026
2024-01-29 08:04:41,5385,20.872557177219704,60.8963520799683,9.204202011959921
2024-01-29 08:05:59,5386,18.242703037232143,58.86431690543661,9.572327874033954
2024-01-29 08:07:22,5387,18.420697184565324,59.11177333810831,9.4250567797775
2024-01-29 08:08:37,5389,20.59327372980674,57.812611390204175,9.770437593759015
2024-01-29 08:09:55,5390,19.013035234384834,59.3667769522734,9.672855391343532
2024-01-29 08:11:14,5390,18.86637257399324,58.65748976894332,9.01818973049134
2024-01-29 08:12:29,5392,18.475595629409582,57.05143990955141,10.667222217799086
2024-01-29 08:13:41,5393,18.88307623651838,57.81739454570294,10.204199180953598
2024-01-29 08:15:07,5395,21.222026948975568,57.38431292771953,10.894966053722547
2024-01-29 08:16:25,5397,18.41427950933793,62.37626965523863,9.337489792497935
2024-01-29 08:17:41,5398,19.30070349825156,62.09981197666546,10.119198377686157
2024-01-29 08:18:54,5399,19.384346952999685,57.35728914887625,10.21903225723588
2024-01-29 08:20:14,5401,21.07506082216491,58.07684782221417,9.576534004256906
2024-01-29 08:21:36,5402,20.499292442855452,61.80570349826306,10.950401730680396
2024-01-29 08:22:51,5402,18.160524063894698,58.87137693244782,9.047132378786447
2024-01-29 08:24:12,5403,21.811562886884875,59.43076112130799,9.018530571043978
2024-01-29 08:25:34,5405,19.120393939878152,62.611015671197514,10.163693949379635
2024-01-29 08:26:46,5406,19.519424984715357,58.695694499775584,9.016598275302211
2024-01-29 08:28:00,5406,19.588848599307962,58.90623371302695,9.246003281440276
2024-01-29 08:29:16,5406,18.138957177892916,60.89566449140578,10.039447968527579
2024-01-29 08:30:37,5406,21.252475428461928,60.12692173199292,9.722949181173451
2024-01-29 08:32:04,5407,21.056728904688622,61.48275746187635,10.58307581737814
2024-01-29 08:33:31,5407,20.88730469522246,59.76629269869411,10.557655315585423
2024-01-29 08:34:45,5408,18.23678167508373,58.61135943327659,9.139359347885634
2024-01-29 08:35:57,5408,19.496997432124594,62.594160323341306,10.856581986583375
2024-01-29 08:37:12,5410,21.225840888942553,59.11280928259815,10.431947894557926
2024-01-29 08:38:33,5411,20.42362046249134,62.80892624289755,10.777790966699042
2024-01-29 08:39:48,5413,19.799886480319216,57.22023534212327,9.253415302253789
2024-01-29 08:41:10,5414,18.848163152332695,57.990497496228166,10.245787042446983
2024-01-29 08:42:33,5416,21.939381346824398,60.03695064351379,9.65350085137021
2024-01-29 08:43:52,5418,19.738255966877205,59.40547237881214,10.167074604730217
2024-01-29 08:45:17,5419,18.62375535928726,57.482238424120204,9.141954458199034
2024-01-29 08:46:29,5419,20.445128715443932,59.15299166184481,9.00928838293097
2024-01-29 08:47:42,5420,18.128204528625094,59.23941965285102,9.518837704348096
2024-01-29 08:49:06,5421,21.413277390292105,60.1065022594402,10.029462856192675
2024-01-29 08:50:19,5422,20.372916649172,59.93450761848108,10.98227122025047
2024-01-29 08:51:33,5422,21.89129139017628,58.08319950313956,10.061122509324152
2024-01-29 08:52:47,5424,19.576064609231317,57.19279312484599,9.532354624703471
2024-01-29 08:54:01,5426,21.15007572260208,61.839597832797175,10.729151419175396
2024-01-29 08:55:20,5426,21.82620409160979,60.279845104964735,10.10736397088347
2024-01-29 08:56:35,5428,21.703207271102187,59.06970833731189,9.713859909920249
2024-01-29 08:58:02,5429,21.92381018537721,61.57458100029788,10.184309721431978
2024-01-29 08:59:23,5431,18.972311586194746,57.7611153705416,9.547610787859947
2024-01-29 09:00:40,5433,20.853208858159675,62.934371305730465,10.088797944268542
2024-01-29 09:01:57,5433,21.812772428521995,61.47206006501975,10.06313573630781
2024-01-29 09:03:13,5433,21.486055650847018,57.263697238702754,10.517809549278594
2024-01-29 09:04:25,5434,20.425371331271386,59.65269642773425,10.34918723542732
2024-01-29 09:05:47,5435,21.69887408972888,60.932495881088336,10.499161788085456
2024-01-29 09:07:09,5435,21.983027528977924,57.16440459536481,10.872000884338725
2024-01-29 09:08:23,5437,18.73062805110517,61.98156806673279,10.011803231354222
2024-01-29 09:09:42,5439,19.973723871357834,62.89137456957824,10.074608361734981
2024-01-29 09:11:09,5439,20.01896698342699,60.5666733834048,10.258893788831271
2024-01-29 09:12:24,5440,21.59436354076045,60.983123919969984,10.642615146344959
2024-01-29 09:13:37,5441,21.48117978352179,60.102263823466835,10.84359264690015
2024-01-29 09:15:00,5442,18.692657491003832,59.115639754904265,10.934260644768427
2024-01-29 09:16:24,5443,21.208246789504297,59.778766735928905,10.428034011978017
2024-01-29 09:17:40,5445,20.637399219220832,59.46891107750192,9.204223651483689
2024-01-29 09:18:57,5446,20.208219138428653,61.61539421949465,10.960210631642514
2024-01-29 09:20:10,5446,20.871436801039557,60.35551808539912,9.416722895973924
2024-01-29 09:21:23,5446,21.396748200218195,58.81417792364455,9.068174789226262
2024-01-29 09:22:46,5447,21.039333282885643,59.17641258613466,10.825362919723144
2024-01-29 09:24:09,5449,18.543021830693714,62.67947500617307,10.65508923170761
2024-01-29 09:25:35,5450,18.987231959847517,58.040894194916476,10.48371588856677
2024-01-29 09:26:56,5450,21.4587568502534,60.328897299881575,10.065334996217484
2024-01-29 09:28:19,5451,19.072105134733487,58.433884003610046,10.976541906585672
2024-01-29 09:29:39,5452,19.44263149734989,62.21311867553128,9.857056719518082
2024-01-29 09:30:54,5454,19.270903868394356,61.413230759112054,10.974786768548029
2024-01-29 09:32:09,5454,20.54908319664938,60.72591371082374,10.99835919186217
2024-01-29 09:33:24,5456,18.932290281576975,57.85116327118724,10.803980029107498
2024-01-29 09:34:50,5457,21.47257966009652,58.3575565184651,10.067140420580623
2024-01-29 09:36:05,5458,18.296372753575874,62.75339650998906,9.214541803685945
2024-01-29 09:37:30,5459,19.239247339115582,59.58417124765084,9.232057159513024
2024-01-29 09:38:46,5460,21.797887546395003,58.97873837302819,10.511512652351124
2024-01-29 09:40:03,5462,18.039429711991442,62.05294855692203,10.22399887767862
2024-01-29 09:41:16,5464,21.321017339203284,61.531894581212235,9.64460339028443
2024-01-29 09:42:37,5464,19.912375911022774,61.64407759684748,10.991376835979079
2024-01-29 09:43:49,5464,19.963942008359528,59.961821112178626,10.095492877703713
2024-01-29 09:45:02,5465,21.510855226287894,61.754375056665026,9.7725667341637
2024-01-29 09:46:24,5467,19.855090855588255,59.94375095284287,10.13070075468585
2024-01-29 09:47:47,5468,21.189595497760884,57.3069810447485,9.019528078996734
2024-01-29 09:49:09,5470,21.49614931304683,61.98741724134912,9.765774699452544
2024-01-29 09:50:27,5472,21.483979231013116,57.983875904028466,9.65922657344996
2024-01-29 09:51:52,5472,18.47195726828769,58.16926938304845,9.63249170932771
2024-01-29 09:53:13,5474,18.59208215648041,57.33129339884923,9.768707248715291
2024-01-29 09:54:36,5475,19.382015371182924,57.360826297165474,9.65473794702217
2024-01-29 09:56:02,5476,19.583680689281135,62.31491485754847,10.510013927505927
2024-01-29 09:57:26,5476,19.583631159234944,61.16633641283549,10.28952424403774
2024-01-29 09:58:50,5477,21.997342684966405,58.831230349124525,9.575368575702822
2024-01-29 10:00:14,5477,21.793434171596935,58.30578323850372,10.286844504692908
2024-01-29 10:01:37,5479,20.73676210001245,57.35106529388029,10.083632218819409
2024-01-29 10:02:58,5479,18.99856496848348,59.806144279700106,10.497230049068015
2024-01-29 10:04:15,5481,19.577992364254023,57.17875366433028,10.419312759214813
2024-01-29 10:05:32,5483,21.028300125919003,57.45125810132873,9.684330075989022
2024-01-29 10:06:53,5484,20.983754283938133,59.45463806068177,9.886735981184428
2024-01-29 10:08:13,5485,21.229465719233488,58.70942323360755,9.409812770891497
2024-01-29 10:09:39,5486,19.428129397455123,58.36483217933968,9.223199518840257
2024-01-29 10:11:01,5488,19.308942790584815,58.99171294873227,10.613327842650254
2024-01-29 10:12:20,5490,18.0854087336284,62.925104903922275,9.500358720938193
