timestamp,temperature,humidity
2024-01-29 16:00:00,809,28
2024-01-29 16:00:09,812,28
2024-01-29 16:00:18,812,29
2024-01-29 16:00:28,812,27
2024-01-29 16:00:38,812,29
2024-01-29 16:00:48,812,27
2024-01-29 16:00:57,812,22
2024-01-29 16:01:07,811,21
2024-01-29 16:01:17,812,24
2024-01-29 16:01:27,812,23
2024-01-29 16:01:36,812,25
2024-01-29 16:01:45,811,25
2024-01-29 16:01:55,809,20
2024-01-29 16:02:05,807,25
2024-01-29 16:02:15,808,21
2024-01-29 16:02:24,811,25
2024-01-29 16:02:34,811,23
2024-01-29 16:02:44,812,21
2024-01-29 16:02:53,812,25
2024-01-29 16:03:03,812,28
2024-01-29 16:03:13,812,24
2024-01-29 16:03:23,812,24
2024-01-29 16:03:32,811,29
2024-01-29 16:03:41,812,28
2024-01-29 16:03:51,812,28
2024-01-29 16:04:01,812,24
2024-01-29 16:04:11,812,29
2024-01-29 16:04:20,812,29
2024-01-29 16:04:29,812,25
2024-01-29 16:04:39,810,26
2024-01-29 16:04:48,808,24
2024-01-29 16:04:58,807,21
2024-01-29 16:05:07,812,16
2024-01-29 16:05:16,812,18
2024-01-29 16:05:25,812,22
2024-01-29 16:05:34,812,25
2024-01-29 16:05:44,812,20
2024-01-29 16:05:53,810,17
2024-01-29 16:06:03,811,13
2024-01-29 16:06:12,812,11
2024-01-29 16:06:21,812,14
2024-01-29 16:06:31,810,15
2024-01-29 16:06:41,809,17
2024-01-29 16:06:50,810,16
2024-01-29 16:07:00,810,12
2024-01-29 16:07:09,812,11
2024-01-29 16:07:18,812,14
2024-01-29 16:07:28,812,12
2024-01-29 16:07:38,812,15
2024-01-29 16:07:48,812,18
2024-01-29 16:07:57,812,23
2024-01-29 16:08:06,810,28
2024-01-29 16:08:15,811,25
2024-01-29 16:08:25,812,23
2024-01-29 16:08:35,812,19
2024-01-29 16:08:44,812,17
2024-01-29 16:08:54,810,18
2024-01-29 16:09:03,810,19
2024-01-29 16:09:12,812,18
2024-01-29 16:09:22,812,15
2024-01-29 16:09:31,810,11
2024-01-29 16:09:40,808,13
2024-01-29 16:09:50,812,12
2024-01-29 16:10:00,811,14
2024-01-29 16:10:09,810,14
2024-01-29 16:10:19,812,17
2024-01-29 16:10:28,812,20
2024-01-29 16:10:37,812,17
2024-01-29 16:10:46,811,19
2024-01-29 16:10:56,812,16
2024-01-29 16:11:06,812,15
2024-01-29 16:11:15,812,15
2024-01-29 16:11:25,812,20
2024-01-29 16:11:34,812,23
2024-01-29 16:11:44,812,20
2024-01-29 16:11:54,812,23
2024-01-29 16:12:04,812,19
2024-01-29 16:12:14,812,16
2024-01-29 16:12:24,811,19
2024-01-29 16:12:33,812,17
2024-01-29 16:12:43,812,19
2024-01-29 16:12:52,812,22
2024-01-29 16:13:02,810,27
2024-01-29 16:13:11,812,28
2024-01-29 16:13:20,812,28
2024-01-29 16:13:29,812,33
2024-01-29 16:13:38,812,28
2024-01-29 16:13:48,811,33
2024-01-29 16:13:57,811,35
2024-01-29 16:14:06,812,39
2024-01-29 16:14:16,812,36
2024-01-29 16:14:26,812,38
2024-01-29 16:14:36,812,34
2024-01-29 16:14:45,812,32
2024-01-29 16:14:54,812,34
2024-01-29 16:15:04,812,31
2024-01-29 16:15:14,812,28
2024-01-29 16:15:23,812,31
2024-01-29 16:15:32,811,32
2024-01-29 16:15:41,809,27
2024-01-29 16:15:50,812,31
2024-01-29 16:15:59,812,29
2024-01-29 16:16:08,810,28
2024-01-29 16:16:18,812,29
2024-01-29 16:16:28,812,24
2024-01-29 16:16:37,812,27
2024-01-29 16:16:47,812,30
2024-01-29 16:16:57,810,26
